id,dataset_name,dataset_group,input_size,horizon,num_layers,hidden_size,max_steps,learning_rate,batch_size,scaler_type,total_params,smape,is_better,mlp.0.weight_mean,mlp.0.weight_median,mlp.0.weight_std,mlp.0.weight_max,mlp.0.weight_min,mlp.1.weight_mean,mlp.1.weight_median,mlp.1.weight_std,mlp.1.weight_max,mlp.1.weight_min,mlp.2.weight_mean,mlp.2.weight_median,mlp.2.weight_std,mlp.2.weight_max,mlp.2.weight_min,out.weight_mean,out.weight_median,out.weight_std,out.weight_max,out.weight_min
M3_Quarterly_hidden_size_8_max_steps_200_learning_rate_0.0005_batch_size_128_scaler_type_robust,M3,Quarterly,8,8,3,8,200,0.0005,128,robust,288,0.06420179645007175,True,0.05095294862985611,0.05410267412662506,0.21826615929603577,0.5009160041809082,-0.34625813364982605,0.0636487752199173,0.1160118579864502,0.22099073231220245,0.4723900556564331,-0.3905333876609802,0.03055236116051674,0.01647823117673397,0.21557170152664185,0.48294541239738464,-0.44310981035232544,0.05078867822885513,0.057252176105976105,0.2485494762659073,0.49241507053375244,-0.3868212103843689
M3_Quarterly_hidden_size_8_max_steps_200_learning_rate_0.0001_batch_size_32_scaler_type_identity,M3,Quarterly,8,8,3,8,200,0.0001,32,identity,288,0.8657819847096351,False,0.04039304330945015,0.03296106308698654,0.19614821672439575,0.3742760419845581,-0.32173338532447815,0.04247065633535385,0.0857996940612793,0.2102554589509964,0.36095136404037476,-0.3454827666282654,0.003926766104996204,-0.019841179251670837,0.2022179216146469,0.3698331117630005,-0.33371198177337646,0.017751449719071388,-0.00042892899364233017,0.21950721740722656,0.37059932947158813,-0.3310905396938324
M3_Quarterly_hidden_size_8_max_steps_200_learning_rate_0.0001_batch_size_32_scaler_type_standard,M3,Quarterly,8,8,3,8,200,0.0001,32,standard,288,0.06491154435391255,True,0.03148778900504112,0.013688899576663971,0.1975424885749817,0.36597171425819397,-0.33648934960365295,0.029542509466409683,0.07757729291915894,0.2078188955783844,0.3466361463069916,-0.3462590277194977,0.001500115729868412,-0.0019112392328679562,0.19910229742527008,0.364227831363678,-0.3331906497478485,0.018954502418637276,0.005570192821323872,0.21839849650859833,0.36475902795791626,-0.3149818480014801
M3_Quarterly_hidden_size_8_max_steps_200_learning_rate_0.0001_batch_size_32_scaler_type_robust,M3,Quarterly,8,8,3,8,200,0.0001,32,robust,288,0.06851002195626577,True,0.03165576606988907,0.009138516150414944,0.1968558430671692,0.36602023243904114,-0.33663973212242126,0.03260589390993118,0.08047789335250854,0.20765024423599243,0.3547839820384979,-0.33907899260520935,0.0017722761258482933,-0.005930482875555754,0.1997019648551941,0.3636414408683777,-0.32642069458961487,0.01566876471042633,0.005756353493779898,0.21991513669490814,0.36409792304039,-0.32122835516929626
M3_Quarterly_hidden_size_8_max_steps_200_learning_rate_0.0001_batch_size_64_scaler_type_identity,M3,Quarterly,8,8,3,8,200,0.0001,64,identity,288,0.8657128921611126,False,0.040456973016262054,0.032791174948215485,0.1960824579000473,0.3742855191230774,-0.3217218220233917,0.04246057569980621,0.08514377474784851,0.21034207940101624,0.3609839379787445,-0.3455210328102112,0.003913620486855507,-0.019841179251670837,0.20219257473945618,0.3698534071445465,-0.33371198177337646,0.017823750153183937,-8.884351700544357e-05,0.21951566636562347,0.37061750888824463,-0.3312058746814728
M3_Quarterly_hidden_size_8_max_steps_200_learning_rate_0.0001_batch_size_64_scaler_type_standard,M3,Quarterly,8,8,3,8,200,0.0001,64,standard,288,0.06490988223296572,True,0.03162285313010216,0.013498575426638126,0.19765672087669373,0.3660254180431366,-0.3362944424152374,0.029417620971798897,0.07666580379009247,0.20770053565502167,0.34571847319602966,-0.3461088538169861,0.0013947207480669022,-0.0014941624831408262,0.19910433888435364,0.36456605792045593,-0.3319769501686096,0.01889655366539955,0.00557640939950943,0.2182978093624115,0.36493802070617676,-0.3147152066230774
M3_Quarterly_hidden_size_8_max_steps_200_learning_rate_0.0001_batch_size_64_scaler_type_robust,M3,Quarterly,8,8,3,8,200,0.0001,64,robust,288,0.06850841092622094,True,0.03179674968123436,0.008859432302415371,0.19690833985805511,0.3658934235572815,-0.33656638860702515,0.03234662488102913,0.08163236081600189,0.207760751247406,0.3555423617362976,-0.33950263261795044,0.001643533818423748,-0.0057004233822226524,0.1995765119791031,0.36352378129959106,-0.32717782258987427,0.015651032328605652,0.0061667729169130325,0.22000662982463837,0.36417070031166077,-0.3203822076320648
M3_Quarterly_hidden_size_8_max_steps_200_learning_rate_0.0001_batch_size_128_scaler_type_identity,M3,Quarterly,8,8,3,8,200,0.0001,128,identity,288,0.8656834284873717,False,0.04047206789255142,0.0326445996761322,0.19606521725654602,0.3742561340332031,-0.3217090368270874,0.04268215596675873,0.08558042347431183,0.21026861667633057,0.36099931597709656,-0.3453264534473419,0.00393159594386816,-0.019841179251670837,0.20222336053848267,0.36983901262283325,-0.33371198177337646,0.017638470977544785,-0.0010802275501191616,0.2194841504096985,0.3706273138523102,-0.33130377531051636
M3_Quarterly_hidden_size_8_max_steps_200_learning_rate_0.0001_batch_size_128_scaler_type_standard,M3,Quarterly,8,8,3,8,200,0.0001,128,standard,288,0.06490372930112785,True,0.031491607427597046,0.012970985844731331,0.19763894379138947,0.36562055349349976,-0.3364608585834503,0.029561329632997513,0.07801477611064911,0.2077997326850891,0.34528636932373047,-0.34632229804992676,0.0015471801161766052,-0.0013609158340841532,0.19906094670295715,0.3651285171508789,-0.3356674909591675,0.019273241981863976,0.0057872990146279335,0.21829859912395477,0.3648943603038788,-0.3147534728050232
M3_Quarterly_hidden_size_8_max_steps_200_learning_rate_0.0001_batch_size_128_scaler_type_robust,M3,Quarterly,8,8,3,8,200,0.0001,128,robust,288,0.06850380679858077,True,0.03187604248523712,0.010093562304973602,0.19697120785713196,0.3656294047832489,-0.3367519676685333,0.03281416743993759,0.08276508748531342,0.20793531835079193,0.35307642817497253,-0.3413330614566803,0.0018313433974981308,-0.006008129566907883,0.1997693032026291,0.36397191882133484,-0.32746171951293945,0.015901004895567894,0.00615511741489172,0.2201506346464157,0.3641568422317505,-0.31985658407211304
M3_Quarterly_hidden_size_8_max_steps_500_learning_rate_0.001_batch_size_32_scaler_type_identity,M3,Quarterly,8,8,3,8,500,0.001,32,identity,288,0.05356627905028156,True,0.09453058987855911,0.07460643351078033,0.2285909354686737,0.585440993309021,-0.30488622188568115,0.10132718831300735,0.09571463614702225,0.23826847970485687,0.5156441330909729,-0.4029165804386139,0.0448344461619854,0.012798205018043518,0.22150574624538422,0.4773617386817932,-0.33371198177337646,0.08455690741539001,0.0829109251499176,0.23126547038555145,0.5488996505737305,-0.3267574608325958
M3_Quarterly_hidden_size_8_max_steps_500_learning_rate_0.001_batch_size_32_scaler_type_standard,M3,Quarterly,8,8,3,8,500,0.001,32,standard,288,0.053118784208706,True,0.09815837442874908,0.09598983079195023,0.28481242060661316,0.8908580541610718,-0.48800498247146606,0.10076076537370682,0.14697116613388062,0.30322274565696716,0.7691611051559448,-0.5841538906097412,0.03372848406434059,0.03953525424003601,0.2777731418609619,0.6468733549118042,-0.6121748685836792,0.08666853606700897,0.0813923180103302,0.3061688542366028,0.7208346128463745,-0.5181940197944641
M3_Quarterly_hidden_size_8_max_steps_500_learning_rate_0.001_batch_size_32_scaler_type_robust,M3,Quarterly,8,8,3,8,500,0.001,32,robust,288,0.055195158995909877,True,0.0911782905459404,0.09750577807426453,0.2868565022945404,0.8911639451980591,-0.6800820231437683,0.0936269760131836,0.130414217710495,0.3221427798271179,0.7474920749664307,-0.5897520780563354,0.052784040570259094,0.04761825501918793,0.250184565782547,0.6194943785667419,-0.5236577987670898,0.03572307527065277,0.07511720061302185,0.342084676027298,0.6900713443756104,-0.6776232719421387
M3_Quarterly_hidden_size_8_max_steps_500_learning_rate_0.001_batch_size_64_scaler_type_identity,M3,Quarterly,8,8,3,8,500,0.001,64,identity,288,0.05487817705733909,True,0.0931755006313324,0.07069101929664612,0.23025719821453094,0.5911743640899658,-0.30663031339645386,0.1079103946685791,0.1014440655708313,0.2390129715204239,0.5133975148200989,-0.3999931812286377,0.04354260116815567,0.02232486568391323,0.2226666957139969,0.4680000841617584,-0.33371198177337646,0.08445244282484055,0.08538082242012024,0.2313450425863266,0.5473622679710388,-0.3255995810031891
M3_Quarterly_hidden_size_8_max_steps_500_learning_rate_0.001_batch_size_64_scaler_type_standard,M3,Quarterly,8,8,3,8,500,0.001,64,standard,288,0.052487886468210836,True,0.0972137600183487,0.09032270312309265,0.28549957275390625,0.8938679099082947,-0.5509648323059082,0.10726305842399597,0.1305130422115326,0.3037211298942566,0.7684053778648376,-0.659480094909668,0.018039057031273842,0.025729937478899956,0.28153035044670105,0.6457811594009399,-0.6389480233192444,0.08477889001369476,0.08522418141365051,0.30770477652549744,0.7312837839126587,-0.5274720191955566
M3_Quarterly_hidden_size_8_max_steps_500_learning_rate_0.001_batch_size_64_scaler_type_robust,M3,Quarterly,8,8,3,8,500,0.001,64,robust,288,0.053879639433293595,True,0.09244989603757858,0.11221694946289062,0.28077074885368347,0.8816260695457458,-0.6323969960212708,0.08962924033403397,0.12372522056102753,0.31323206424713135,0.7237339019775391,-0.5755838751792908,0.04589241370558739,0.05067126452922821,0.26228466629981995,0.7248528003692627,-0.5578445792198181,0.03644692897796631,0.07827897369861603,0.3489280343055725,0.6693896651268005,-0.7543938159942627
M3_Quarterly_hidden_size_8_max_steps_500_learning_rate_0.001_batch_size_128_scaler_type_identity,M3,Quarterly,8,8,3,8,500,0.001,128,identity,288,0.0538845393684438,True,0.09300248324871063,0.07613016664981842,0.23126037418842316,0.5967069268226624,-0.30957555770874023,0.11496663838624954,0.10430406033992767,0.24132756888866425,0.507013201713562,-0.4014027714729309,0.04227643460035324,0.022972453385591507,0.22683264315128326,0.4756690561771393,-0.36838895082473755,0.08375607430934906,0.08339419960975647,0.23147670924663544,0.5464593768119812,-0.33231621980667114
M3_Quarterly_hidden_size_8_max_steps_500_learning_rate_0.001_batch_size_128_scaler_type_standard,M3,Quarterly,8,8,3,8,500,0.001,128,standard,288,0.052701823404866954,True,0.09397390484809875,0.08306226879358292,0.2842189371585846,0.8983937501907349,-0.4704027473926544,0.11511902511119843,0.14032423496246338,0.3008890450000763,0.7983673214912415,-0.5627621412277222,0.0348261296749115,0.038869891315698624,0.2682051360607147,0.627200186252594,-0.6002528667449951,0.08686621487140656,0.08327508717775345,0.30633997917175293,0.7359246611595154,-0.49401387572288513
M3_Quarterly_hidden_size_8_max_steps_500_learning_rate_0.001_batch_size_128_scaler_type_robust,M3,Quarterly,8,8,3,8,500,0.001,128,robust,288,0.054215419454736416,True,0.0897398293018341,0.10529159009456635,0.2779853940010071,0.8812515735626221,-0.5961690545082092,0.08349448442459106,0.12389600276947021,0.3181912899017334,0.7154354453086853,-0.5785683989524841,0.04588118568062782,0.04565241560339928,0.2594500184059143,0.6918648481369019,-0.5515833497047424,0.04487103223800659,0.07075148820877075,0.3483133316040039,0.6821831464767456,-0.7698379158973694
M3_Quarterly_hidden_size_8_max_steps_500_learning_rate_0.0005_batch_size_32_scaler_type_identity,M3,Quarterly,8,8,3,8,500,0.0005,32,identity,288,0.05626415944085118,True,0.10596447438001633,0.08380697667598724,0.21696679294109344,0.5253909826278687,-0.2711997926235199,0.08594437688589096,0.090439572930336,0.23960408568382263,0.5376964211463928,-0.39431536197662354,0.036810945719480515,0.011882755905389786,0.2197403460741043,0.46678632497787476,-0.33371198177337646,0.07755431532859802,0.06766866147518158,0.23050226271152496,0.5439013838768005,-0.3292379677295685
M3_Quarterly_hidden_size_8_max_steps_500_learning_rate_0.0005_batch_size_32_scaler_type_standard,M3,Quarterly,8,8,3,8,500,0.0005,32,standard,288,0.0559095567955231,True,0.08937002718448639,0.08621460199356079,0.2712825834751129,0.7596727609634399,-0.4726722538471222,0.10209403932094574,0.1412326842546463,0.26215851306915283,0.6367464065551758,-0.4341221749782562,0.034750573337078094,0.036807332187891006,0.25166356563568115,0.62542325258255,-0.5911173820495605,0.0854598730802536,0.08444248139858246,0.28581157326698303,0.6332958340644836,-0.44262927770614624
M3_Quarterly_hidden_size_8_max_steps_500_learning_rate_0.0005_batch_size_32_scaler_type_robust,M3,Quarterly,8,8,3,8,500,0.0005,32,robust,288,0.05642311247289142,True,0.08036831021308899,0.0379408523440361,0.2675046920776367,0.7658770680427551,-0.4592776298522949,0.0940387025475502,0.14560410380363464,0.28568923473358154,0.6331907510757446,-0.4963287115097046,0.04993268847465515,0.039985835552215576,0.24986134469509125,0.6338343024253845,-0.5248359441757202,0.06302885711193085,0.0880313590168953,0.31420087814331055,0.6737711429595947,-0.5149818062782288
M3_Quarterly_hidden_size_8_max_steps_500_learning_rate_0.0005_batch_size_64_scaler_type_identity,M3,Quarterly,8,8,3,8,500,0.0005,64,identity,288,0.055864031609160376,True,0.10529590398073196,0.0843290314078331,0.21760407090187073,0.5268392562866211,-0.2747008204460144,0.08672020584344864,0.0924529954791069,0.23966291546821594,0.5376244783401489,-0.395321249961853,0.037047047168016434,0.011946335434913635,0.21974752843379974,0.46538805961608887,-0.33371198177337646,0.07767604291439056,0.0678275004029274,0.23065829277038574,0.5464189052581787,-0.3280334770679474
M3_Quarterly_hidden_size_8_max_steps_500_learning_rate_0.0005_batch_size_64_scaler_type_standard,M3,Quarterly,8,8,3,8,500,0.0005,64,standard,288,0.0555730945314164,True,0.0911027044057846,0.08304915577173233,0.2695794403553009,0.7566851377487183,-0.47958019375801086,0.09634365141391754,0.13722501695156097,0.2652365267276764,0.6492170095443726,-0.46706661581993103,0.033773571252822876,0.03863922134041786,0.25592276453971863,0.6330516338348389,-0.6124306321144104,0.081383116543293,0.07944470643997192,0.2876395881175995,0.6348211765289307,-0.4444410502910614
M3_Quarterly_hidden_size_8_max_steps_500_learning_rate_0.0005_batch_size_64_scaler_type_robust,M3,Quarterly,8,8,3,8,500,0.0005,64,robust,288,0.05635437973897659,True,0.08125928044319153,0.046178415417671204,0.26480308175086975,0.7619605660438538,-0.4575987160205841,0.08884342014789581,0.12682916224002838,0.28547659516334534,0.6358185410499573,-0.5054948925971985,0.0480620339512825,0.04153454303741455,0.24967513978481293,0.6153258085250854,-0.539461612701416,0.06473687291145325,0.08391381055116653,0.31405356526374817,0.6621766686439514,-0.5421357750892639
M3_Quarterly_hidden_size_8_max_steps_500_learning_rate_0.0005_batch_size_128_scaler_type_identity,M3,Quarterly,8,8,3,8,500,0.0005,128,identity,288,0.05605558037732266,True,0.10511284321546555,0.08407526463270187,0.2179335057735443,0.527199923992157,-0.2764584422111511,0.08757951855659485,0.09366234391927719,0.24022755026817322,0.5370544195175171,-0.3950168192386627,0.037268828600645065,0.011635016649961472,0.21989385783672333,0.4698616862297058,-0.33371198177337646,0.07710419595241547,0.0670437216758728,0.2306695580482483,0.5434107184410095,-0.33231621980667114
M3_Quarterly_hidden_size_8_max_steps_500_learning_rate_0.0005_batch_size_128_scaler_type_standard,M3,Quarterly,8,8,3,8,500,0.0005,128,standard,288,0.055121324152214234,True,0.0866391658782959,0.07019553333520889,0.26762834191322327,0.7553493976593018,-0.4798068702220917,0.10636923462152481,0.15389999747276306,0.26659250259399414,0.69028240442276,-0.4357256591320038,0.032475315034389496,0.04750937968492508,0.26494646072387695,0.6153530478477478,-0.5815615057945251,0.09354754537343979,0.09195408225059509,0.28981813788414,0.670218825340271,-0.43622902035713196
M3_Quarterly_hidden_size_8_max_steps_500_learning_rate_0.0005_batch_size_128_scaler_type_robust,M3,Quarterly,8,8,3,8,500,0.0005,128,robust,288,0.056350764576663374,True,0.08115097135305405,0.045773498713970184,0.26634451746940613,0.7606446743011475,-0.4602840542793274,0.09219253808259964,0.12483887374401093,0.28642192482948303,0.629650890827179,-0.5147111415863037,0.049607791006565094,0.043914780020713806,0.24475973844528198,0.6235294938087463,-0.5218309760093689,0.06592477858066559,0.08733287453651428,0.32013800740242004,0.6641033887863159,-0.556545078754425
M3_Quarterly_hidden_size_8_max_steps_500_learning_rate_0.0001_batch_size_32_scaler_type_identity,M3,Quarterly,8,8,3,8,500,0.0001,32,identity,288,0.5451979586586978,False,0.08235087245702744,0.06523239612579346,0.1984127163887024,0.418455570936203,-0.2732965350151062,0.07276150584220886,0.10201796889305115,0.22188521921634674,0.4210069477558136,-0.33241644501686096,0.023328788578510284,-0.008076122030615807,0.21124406158924103,0.42338111996650696,-0.33371198177337646,0.04821343347430229,0.029704447835683823,0.2246159315109253,0.4175265431404114,-0.3310905396938324
M3_Quarterly_hidden_size_8_max_steps_500_learning_rate_0.0001_batch_size_32_scaler_type_standard,M3,Quarterly,8,8,3,8,500,0.0001,32,standard,288,0.06408700890874544,True,0.03988472372293472,0.036604586988687515,0.2046973705291748,0.4048331081867218,-0.33490657806396484,0.035329170525074005,0.08844805508852005,0.2099103480577469,0.39165082573890686,-0.3781096935272217,0.00853744987398386,0.022169124335050583,0.20309147238731384,0.4048860967159271,-0.3516791760921478,0.0393080972135067,0.035586174577474594,0.2198706567287445,0.38874220848083496,-0.30488455295562744
M3_Quarterly_hidden_size_8_max_steps_500_learning_rate_0.0001_batch_size_32_scaler_type_robust,M3,Quarterly,8,8,3,8,500,0.0001,32,robust,288,0.0676165186022386,True,0.040813107043504715,0.02944698929786682,0.2034168839454651,0.4074566662311554,-0.3377642333507538,0.041509948670864105,0.09220340847969055,0.20988844335079193,0.392821341753006,-0.37159264087677,0.008916066959500313,0.01861565187573433,0.20420652627944946,0.3973539471626282,-0.36985960602760315,0.028349893167614937,0.035963620990514755,0.22633549571037292,0.39697006344795227,-0.3324018120765686
M3_Quarterly_hidden_size_8_max_steps_500_learning_rate_0.0001_batch_size_64_scaler_type_identity,M3,Quarterly,8,8,3,8,500,0.0001,64,identity,288,0.5435910669877011,False,0.08248615264892578,0.06532546877861023,0.1983775645494461,0.4185883402824402,-0.2731318473815918,0.07288388907909393,0.10228123515844345,0.22201913595199585,0.42099782824516296,-0.33241644501686096,0.023369792848825455,-0.008045502007007599,0.21125070750713348,0.42351919412612915,-0.33371198177337646,0.04839066416025162,0.029756195843219757,0.22464999556541443,0.41766881942749023,-0.3312058746814728
M3_Quarterly_hidden_size_8_max_steps_500_learning_rate_0.0001_batch_size_64_scaler_type_standard,M3,Quarterly,8,8,3,8,500,0.0001,64,standard,288,0.06402105368990295,True,0.04027416557073593,0.03406819701194763,0.2059270590543747,0.4066700041294098,-0.33470433950424194,0.03658996522426605,0.0937611311674118,0.21014349162578583,0.3942224681377411,-0.3783990740776062,0.00889184232801199,0.02267620339989662,0.20465385913848877,0.40800532698631287,-0.3701309561729431,0.039502743631601334,0.03729456663131714,0.21980035305023193,0.3898974359035492,-0.30457615852355957
M3_Quarterly_hidden_size_8_max_steps_500_learning_rate_0.0001_batch_size_64_scaler_type_robust,M3,Quarterly,8,8,3,8,500,0.0001,64,robust,288,0.06756995263218563,True,0.041111383587121964,0.030807288363575935,0.20362550020217896,0.4089125990867615,-0.3380205035209656,0.04173079878091812,0.09258294105529785,0.21012525260448456,0.39763709902763367,-0.37362706661224365,0.009141260758042336,0.019957218319177628,0.20446449518203735,0.4004722237586975,-0.37317898869514465,0.028201423585414886,0.03716973960399628,0.2270868867635727,0.3985038101673126,-0.3341164290904999
M3_Quarterly_hidden_size_8_max_steps_500_learning_rate_0.0001_batch_size_128_scaler_type_identity,M3,Quarterly,8,8,3,8,500,0.0001,128,identity,288,0.5444210886328326,False,0.08243653178215027,0.06544219702482224,0.1983460932970047,0.41796472668647766,-0.2737680673599243,0.0735832005739212,0.10375668108463287,0.2219952493906021,0.42090359330177307,-0.33241644501686096,0.022935964167118073,-0.007831452414393425,0.2112371176481247,0.42352163791656494,-0.33371198177337646,0.04734867066144943,0.029762327671051025,0.2243703305721283,0.41773754358291626,-0.33130377531051636
M3_Quarterly_hidden_size_8_max_steps_500_learning_rate_0.0001_batch_size_128_scaler_type_standard,M3,Quarterly,8,8,3,8,500,0.0001,128,standard,288,0.0640127943448298,True,0.039485007524490356,0.03346767649054527,0.20594577491283417,0.4072455167770386,-0.33503255248069763,0.03854069113731384,0.0971626341342926,0.21018117666244507,0.39474213123321533,-0.36679792404174805,0.009509620256721973,0.023507343605160713,0.20532594621181488,0.40957215428352356,-0.36272352933883667,0.04065466299653053,0.037901803851127625,0.21969713270664215,0.3898394703865051,-0.3051352798938751
M3_Quarterly_hidden_size_8_max_steps_500_learning_rate_0.0001_batch_size_128_scaler_type_robust,M3,Quarterly,8,8,3,8,500,0.0001,128,robust,288,0.0675396457030002,True,0.04045739769935608,0.03161275386810303,0.20435135066509247,0.4094913601875305,-0.33855342864990234,0.04479127377271652,0.0956084281206131,0.21120277047157288,0.3975670635700226,-0.35554394125938416,0.009104845114052296,0.021217117086052895,0.20565496385097504,0.40315988659858704,-0.37488991022109985,0.028641145676374435,0.03730141371488571,0.22765082120895386,0.398902952671051,-0.3349834382534027
M3_Quarterly_hidden_size_8_max_steps_1000_learning_rate_0.001_batch_size_32_scaler_type_identity,M3,Quarterly,8,8,3,8,1000,0.001,32,identity,288,0.0532121916970154,True,0.0829038992524147,0.089368537068367,0.24082940816879272,0.6738358736038208,-0.3524962365627289,0.12170359492301941,0.1256273090839386,0.24576185643672943,0.542543888092041,-0.39710870385169983,0.04758234694600105,0.019276270642876625,0.2520974278450012,0.7286766767501831,-0.5960384011268616,0.08806732296943665,0.08967899531126022,0.23248660564422607,0.5595102906227112,-0.3267574608325958
M3_Quarterly_hidden_size_8_max_steps_1000_learning_rate_0.001_batch_size_32_scaler_type_standard,M3,Quarterly,8,8,3,8,1000,0.001,32,standard,288,0.052064706091765264,True,0.09267465770244598,0.08333639800548553,0.29657241702079773,0.9325006008148193,-0.6493707299232483,0.11042749881744385,0.1656099259853363,0.3321680426597595,0.8100451231002808,-0.7376066446304321,0.030063241720199585,0.040330007672309875,0.28591546416282654,0.6637201905250549,-0.6509326696395874,0.07721003890037537,0.09822008013725281,0.3150554895401001,0.69728022813797,-0.5886768698692322
M3_Quarterly_hidden_size_8_max_steps_1000_learning_rate_0.001_batch_size_32_scaler_type_robust,M3,Quarterly,8,8,3,8,1000,0.001,32,robust,288,0.05284755368198358,True,0.08868128806352615,0.05057298392057419,0.3304439187049866,1.0317374467849731,-0.9443328976631165,0.07842324674129486,0.12524476647377014,0.383388489484787,0.9371976256370544,-0.8790501356124878,0.047647956758737564,0.044965710490942,0.2659527361392975,0.7537944316864014,-0.5382445454597473,0.009501446038484573,0.05822737514972687,0.3814927935600281,0.731662929058075,-0.7948825359344482
M3_Quarterly_hidden_size_8_max_steps_1000_learning_rate_0.001_batch_size_64_scaler_type_identity,M3,Quarterly,8,8,3,8,1000,0.001,64,identity,288,0.05267317125390244,True,0.08135470002889633,0.094785675406456,0.2430911809206009,0.6885611414909363,-0.35653164982795715,0.12724342942237854,0.1308245062828064,0.25011715292930603,0.5895329117774963,-0.39746326208114624,0.04759180173277855,0.020895028486847878,0.2599608898162842,0.7650042772293091,-0.6887511014938354,0.08806726336479187,0.09246952086687088,0.23261234164237976,0.5592519044876099,-0.3255995810031891
M3_Quarterly_hidden_size_8_max_steps_1000_learning_rate_0.001_batch_size_64_scaler_type_standard,M3,Quarterly,8,8,3,8,1000,0.001,64,standard,288,0.05247891771918117,True,0.08504767715930939,0.06910829991102219,0.303267240524292,0.9879528880119324,-0.6880561709403992,0.13711543381214142,0.13508257269859314,0.3341323137283325,0.792589008808136,-0.8137131333351135,0.017020057886838913,0.023520946502685547,0.29418298602104187,0.6908290386199951,-0.7046990394592285,0.08148225396871567,0.09752978384494781,0.31696635484695435,0.693120539188385,-0.5658773183822632
M3_Quarterly_hidden_size_8_max_steps_1000_learning_rate_0.001_batch_size_64_scaler_type_robust,M3,Quarterly,8,8,3,8,1000,0.001,64,robust,288,0.0529544064331845,True,0.08558723330497742,0.07139579951763153,0.315559983253479,0.9267603754997253,-0.970423698425293,0.09093499928712845,0.11840797960758209,0.34309685230255127,0.8429076075553894,-0.6695244312286377,0.039362236857414246,0.05338221415877342,0.27833619713783264,0.8087285757064819,-0.7154573798179626,0.027695156633853912,0.04393193870782852,0.3706163763999939,0.7134658694267273,-0.7594537138938904
M3_Quarterly_hidden_size_8_max_steps_1000_learning_rate_0.001_batch_size_128_scaler_type_identity,M3,Quarterly,8,8,3,8,1000,0.001,128,identity,288,0.05393494497735477,True,0.08096221834421158,0.09190021455287933,0.2451886683702469,0.6979336142539978,-0.34387120604515076,0.1335144340991974,0.11546893417835236,0.25753095746040344,0.6398121118545532,-0.4001867175102234,0.02705441415309906,0.022146979346871376,0.25233709812164307,0.48518607020378113,-0.8548003435134888,0.08776074647903442,0.09232445061206818,0.2328559160232544,0.5584003925323486,-0.33231621980667114
M3_Quarterly_hidden_size_8_max_steps_1000_learning_rate_0.001_batch_size_128_scaler_type_standard,M3,Quarterly,8,8,3,8,1000,0.001,128,standard,288,0.05224318677328424,True,0.08444368839263916,0.05999571830034256,0.29570555686950684,0.9656682014465332,-0.7182968258857727,0.13806065917015076,0.1550416350364685,0.32710063457489014,0.8528367877006531,-0.6275288462638855,0.033791735768318176,0.02685350365936756,0.27508702874183655,0.6345338821411133,-0.6283596754074097,0.07481721043586731,0.08941671252250671,0.3134026825428009,0.6906331777572632,-0.5737640261650085
M3_Quarterly_hidden_size_8_max_steps_1000_learning_rate_0.001_batch_size_128_scaler_type_robust,M3,Quarterly,8,8,3,8,1000,0.001,128,robust,288,0.052477632097025245,True,0.08473476022481918,0.06339730322360992,0.31327080726623535,0.950724184513092,-0.9611256122589111,0.08069432526826859,0.131931871175766,0.35558462142944336,0.8471351265907288,-0.7082307934761047,0.03423558920621872,0.03152085095643997,0.2824994921684265,0.7989466786384583,-0.7642107009887695,0.030313365161418915,0.020978622138500214,0.3758758306503296,0.7071959972381592,-0.8205147981643677
M3_Quarterly_hidden_size_8_max_steps_1000_learning_rate_0.0005_batch_size_32_scaler_type_identity,M3,Quarterly,8,8,3,8,1000,0.0005,32,identity,288,0.05352048504005033,True,0.09444369375705719,0.07006433606147766,0.22941209375858307,0.5969535112380981,-0.30841562151908875,0.10936029255390167,0.10339893400669098,0.2404031902551651,0.5127367377281189,-0.3934604525566101,0.04414241015911102,0.025454463437199593,0.22467076778411865,0.47789454460144043,-0.33371198177337646,0.08146598935127258,0.0749528631567955,0.23164275288581848,0.5542291402816772,-0.3292379677295685
M3_Quarterly_hidden_size_8_max_steps_1000_learning_rate_0.0005_batch_size_32_scaler_type_standard,M3,Quarterly,8,8,3,8,1000,0.0005,32,standard,288,0.05266389654063038,True,0.09696866571903229,0.09841563552618027,0.28731629252433777,0.9094002842903137,-0.49740901589393616,0.11672139167785645,0.14779242873191833,0.29343381524086,0.714658796787262,-0.5554261207580566,0.03813834488391876,0.03438674286007881,0.2622302174568176,0.6894401907920837,-0.6536243557929993,0.07177461683750153,0.0681832805275917,0.30452266335487366,0.6411849856376648,-0.5252040028572083
M3_Quarterly_hidden_size_8_max_steps_1000_learning_rate_0.0005_batch_size_32_scaler_type_robust,M3,Quarterly,8,8,3,8,1000,0.0005,32,robust,288,0.05470912731942656,True,0.08313626050949097,0.06422960013151169,0.28530728816986084,0.8942455649375916,-0.6752590537071228,0.07458069175481796,0.1125497817993164,0.33426448702812195,0.7441650629043579,-0.6273853778839111,0.051697712391614914,0.03553271293640137,0.2605011761188507,0.7811794281005859,-0.524537980556488,0.032272595912218094,0.0663323700428009,0.34578460454940796,0.6803831458091736,-0.6790528297424316
