id,dataset_name,dataset_group,input_size,horizon,num_layers,hidden_size,max_steps,learning_rate,batch_size,scaler_type,total_params,smape,is_better,mlp.0.weight_mean,mlp.0.weight_median,mlp.0.weight_std,mlp.0.weight_max,mlp.0.weight_min,mlp.0.weight_frobenius_norm,mlp.0.weight_spectral_norm,mlp.0.weight_alpha,mlp.0.weight_alpha_hat,mlp.1.weight_mean,mlp.1.weight_median,mlp.1.weight_std,mlp.1.weight_max,mlp.1.weight_min,mlp.1.weight_frobenius_norm,mlp.1.weight_spectral_norm,mlp.1.weight_alpha,mlp.1.weight_alpha_hat,mlp.2.weight_mean,mlp.2.weight_median,mlp.2.weight_std,mlp.2.weight_max,mlp.2.weight_min,mlp.2.weight_frobenius_norm,mlp.2.weight_spectral_norm,mlp.2.weight_alpha,mlp.2.weight_alpha_hat,out.weight_mean,out.weight_median,out.weight_std,out.weight_max,out.weight_min,out.weight_frobenius_norm,out.weight_spectral_norm,out.weight_alpha,out.weight_alpha_hat
Tourism_Monthly_hidden_size_64_learning_rate_0.001_batch_size_32_scaler_type_robust,Tourism,Monthly,24,12,3,64,1000,0.001,32,robust,10700,0.0838565944136987,True,0.015011939220130444,0.0045286063104867935,0.14689859747886658,0.505825936794281,-0.6885730028152466,5.787209987640381,2.3225290775299072,1.596277267892678,1.8653317274461745,0.024049140512943268,0.024566540494561195,0.10279136896133423,0.4137501120567322,-0.3460724353790283,6.756298542022705,2.3590855598449707,1.088894550581977,2.433547323073831,0.013292203657329082,0.012901371344923973,0.08929287642240524,0.3147033154964447,-0.3640819489955902,5.777716159820557,1.6693487167358398,1.1057014423264913,2.1247302413475233,0.00837051309645176,0.008977092802524567,0.08882421255111694,0.276685506105423,-0.29087457060813904,2.4724745750427246,0.9847507476806641,3.0220544178620763,3.3561365483034904
Tourism_Monthly_hidden_size_64_learning_rate_0.001_batch_size_32_scaler_type_minmax,Tourism,Monthly,24,12,3,64,1000,0.001,32,minmax,10700,0.08199024865460033,True,0.024873623624444008,0.017757993191480637,0.14321625232696533,0.5019916892051697,-0.40238258242607117,5.696933746337891,2.153149127960205,1.5913078821415692,1.8744066073404093,0.014187541790306568,0.00950643327087164,0.10538329929113388,0.4687175750732422,-0.4252864122390747,6.805377960205078,2.223863124847412,1.1366046001446777,2.45649197090218,0.005447424482554197,0.005155827850103378,0.09016935527324677,0.6358849406242371,-0.3619344234466553,5.781360626220703,1.6392009258270264,1.1355292764591032,2.1130444835647086,0.01649968884885311,0.01899205520749092,0.07914350181818008,0.27988874912261963,-0.24080970883369446,2.240445613861084,0.9085873961448669,2.0734203627355203,2.1373543469300684
Tourism_Monthly_hidden_size_64_learning_rate_0.001_batch_size_64_scaler_type_identity,Tourism,Monthly,24,12,3,64,1000,0.001,64,identity,10700,0.08954815056258979,True,0.013929925858974457,0.016064478084445,0.13550935685634613,0.360012948513031,-0.5133378505706787,5.338846683502197,2.2314579486846924,1.6028185805746178,2.0301153221820587,0.022908054292201996,0.018163688480854034,0.11428914964199066,0.5765171051025391,-0.47012999653816223,7.459992408752441,4.371811866760254,1.121658182522739,3.4703859270913835,0.0032981163822114468,0.0007049732957966626,0.08898697793483734,0.35653626918792725,-0.4590986967086792,5.6990766525268555,1.6691213846206665,1.114185335141552,2.1170085592326484,0.013464748859405518,0.014561847783625126,0.08878596872091293,0.3296615183353424,-0.19477608799934387,2.488642692565918,0.9396485090255737,2.4230047741997787,2.510141703503418
Tourism_Monthly_hidden_size_64_learning_rate_0.001_batch_size_64_scaler_type_standard,Tourism,Monthly,24,12,3,64,1000,0.001,64,standard,10700,0.0809707905767882,True,0.014466394670307636,-0.0003181460779160261,0.15234839916229248,0.5221590399742126,-0.4901875853538513,5.997671604156494,2.3179473876953125,1.5661503455321055,1.8309294978523405,0.02489429898560047,0.0241067074239254,0.10607531666755676,0.3765646517276764,-0.4603060185909271,6.973268508911133,2.5461764335632324,1.1118949064007058,2.479731112194149,0.013916797004640102,0.014180841855704784,0.08904065191745758,0.31911370158195496,-0.35113945603370667,5.767786502838135,1.625521183013916,1.109758816491316,2.01946860316201,0.007181081920862198,0.008712521754205227,0.08809177577495575,0.22380895912647247,-0.27056166529655457,2.449368715286255,0.9282901287078857,2.292183712143096,2.516642130117394
Tourism_Monthly_hidden_size_64_learning_rate_0.001_batch_size_64_scaler_type_robust,Tourism,Monthly,24,12,3,64,1000,0.001,64,robust,10700,0.08257831464373655,True,0.018339795991778374,0.007006882224231958,0.15046583116054535,0.5128570199012756,-0.6280341148376465,5.940674781799316,2.452228546142578,1.5653412083639742,1.8555566023450618,0.02538410946726799,0.02392580732703209,0.10519592463970184,0.3787434697151184,-0.3434680998325348,6.925774574279785,2.563762664794922,1.123598198144973,2.79757736115005,0.01169346459209919,0.009996965527534485,0.0887606218457222,0.4188581109046936,-0.4312613308429718,5.729763507843018,1.671809434890747,1.1084236084805417,2.014583555183978,0.009272808209061623,0.012901056557893753,0.08792471140623093,0.42896702885627747,-0.3043536841869354,2.4501543045043945,0.9110288023948669,2.5846527477497654,2.573129261044243
Tourism_Monthly_hidden_size_64_learning_rate_0.001_batch_size_64_scaler_type_minmax,Tourism,Monthly,24,12,3,64,1000,0.001,64,minmax,10700,0.08295984847695959,True,0.024189932271838188,0.017391711473464966,0.14319458603858948,0.5497917532920837,-0.40171509981155396,5.691572666168213,2.1874732971191406,1.6433142756086605,1.879264995421558,0.011141644790768623,0.007955702021718025,0.1043011024594307,0.4673232436180115,-0.48841622471809387,6.713247776031494,2.2674331665039062,1.087136840728309,2.339801466769022,0.0031682797707617283,0.0013892827555537224,0.09260758012533188,0.5849511623382568,-0.48296260833740234,5.930352687835693,1.7524268627166748,1.1265195338212184,2.2320145100882494,0.011425986886024475,0.013370469212532043,0.08412697166204453,0.2868841290473938,-0.28409120440483093,2.352799892425537,0.8885442018508911,2.285565971013809,2.4131258021099016
Tourism_Monthly_hidden_size_64_learning_rate_0.001_batch_size_128_scaler_type_identity,Tourism,Monthly,24,12,3,64,1000,0.001,128,identity,10700,0.08468937717307323,True,0.013537031598389149,0.01626775786280632,0.13700270652770996,0.35560446977615356,-0.6263386011123657,5.395534992218018,2.24772572517395,1.585822313812937,1.9507423920641467,0.019994335249066353,0.014878612011671066,0.11099976301193237,0.6008880138397217,-0.5040228962898254,7.218315124511719,4.025790214538574,1.1303087781790193,3.23006492457415,0.006560526788234711,0.005720025859773159,0.09113405644893646,0.46300598978996277,-0.4095163345336914,5.847673416137695,1.7055020332336426,1.146287449013346,2.1656822310024566,0.016362475231289864,0.013695850037038326,0.09344980865716934,0.32110270857810974,-0.20378939807415009,2.6291556358337402,1.0454380512237549,2.565920695260285,2.8242395274993743
Tourism_Monthly_hidden_size_64_learning_rate_0.001_batch_size_128_scaler_type_standard,Tourism,Monthly,24,12,3,64,1000,0.001,128,standard,10700,0.08112567348938499,True,0.015117478556931019,0.0003516407450661063,0.15284572541713715,0.5435321927070618,-0.49979764223098755,6.019533634185791,2.3106088638305664,1.568327317423138,1.82675912966193,0.024750124663114548,0.024098969995975494,0.1068342924118042,0.4107140004634857,-0.3802241384983063,7.018479347229004,2.521981716156006,1.0919487235752177,2.5828518563723453,0.013051846995949745,0.013073170557618141,0.08952809125185013,0.3686281144618988,-0.280129998922348,5.790365695953369,1.6361629962921143,1.0685075610541008,2.009936900026975,0.007660416420549154,0.008851222693920135,0.08790957927703857,0.25230085849761963,-0.3432133197784424,2.445453643798828,0.9078843593597412,2.2863489110290285,2.559241725036482
Tourism_Monthly_hidden_size_64_learning_rate_0.001_batch_size_128_scaler_type_robust,Tourism,Monthly,24,12,3,64,1000,0.001,128,robust,10700,0.08377967368526106,True,0.02025277353823185,0.006300593726336956,0.15157188475131989,0.551995575428009,-0.5924627780914307,5.993175029754639,2.509774923324585,1.5371647742482994,1.8412328869353964,0.026569955050945282,0.024483971297740936,0.10482478141784668,0.360264390707016,-0.3660182058811188,6.9209418296813965,2.6385979652404785,1.1289248730615462,2.735743324764026,0.010704420506954193,0.010552627965807915,0.0886656641960144,0.469769686460495,-0.43635663390159607,5.7158074378967285,1.6581546068191528,1.091077036096851,2.030143511303874,0.007044462952762842,0.012986857444047928,0.0899868980050087,0.31327423453330994,-0.37777480483055115,2.5014195442199707,1.1609361171722412,2.5068516987741836,2.9086890101277
Tourism_Monthly_hidden_size_64_learning_rate_0.001_batch_size_128_scaler_type_minmax,Tourism,Monthly,24,12,3,64,1000,0.001,128,minmax,10700,0.08313583532551606,True,0.024266809225082397,0.01764580048620701,0.1459776759147644,0.5198221206665039,-0.4684714376926422,5.799644947052002,2.223923683166504,1.596036669153755,1.7789425709840618,0.012109911069273949,0.009438679553568363,0.10413230210542679,0.4537709653377533,-0.4845340847969055,6.709382057189941,2.2578442096710205,1.1423248509249737,2.4409004624586603,0.004220898728817701,0.002570908982306719,0.0919499397277832,0.717769205570221,-0.6571860909461975,5.890993118286133,1.8918918371200562,1.1076418387457827,2.0956188342233735,0.012152896262705326,0.017775842919945717,0.08169412612915039,0.2768818140029907,-0.2903823256492615,2.2888875007629395,0.9098217487335205,2.621541005970185,2.9430868323849806
Tourism_Monthly_hidden_size_64_learning_rate_0.001_batch_size_256_scaler_type_identity,Tourism,Monthly,24,12,3,64,1000,0.001,256,identity,10700,0.08624196318781384,True,0.014964430592954159,0.01807301491498947,0.1371029168367386,0.3376558721065521,-0.6073626279830933,5.405227184295654,2.1197831630706787,1.6144033904342643,1.9305331259604817,0.018728453665971756,0.014876281842589378,0.10992429405450821,0.5275688767433167,-0.43726587295532227,7.136532306671143,3.7102749347686768,1.1119294599444054,3.1298733862247228,0.00688162399455905,0.005960783921182156,0.08978786319494247,0.3862539827823639,-0.4576263725757599,5.763275623321533,1.7199980020523071,1.1236731874693169,2.153819819772797,0.017582612112164497,0.017108097672462463,0.0957237258553505,0.3642570972442627,-0.2625146806240082,2.697153091430664,1.0903894901275635,2.3981329733555716,2.6604630728836973
Tourism_Monthly_hidden_size_64_learning_rate_0.001_batch_size_256_scaler_type_standard,Tourism,Monthly,24,12,3,64,1000,0.001,256,standard,10700,0.08200198899232426,True,0.01414098683744669,0.0010126755805686116,0.1506415605545044,0.5189182162284851,-0.48773008584976196,5.929874897003174,2.310852527618408,1.5702986196998827,1.7593610004815914,0.025545917451381683,0.025362273678183556,0.10577291995286942,0.45545169711112976,-0.40584564208984375,6.964101314544678,2.540450096130371,1.1210354922199115,2.677239639633805,0.010691022500395775,0.010334511287510395,0.08851112425327301,0.32627689838409424,-0.3383299708366394,5.705885410308838,1.6379973888397217,1.1429082561745272,2.0510710700927257,0.004998406860977411,0.007909765467047691,0.09078654646873474,0.2700183391571045,-0.25053173303604126,2.519760847091675,0.9236660599708557,2.602620461286959,2.719726790860681
Tourism_Monthly_hidden_size_64_learning_rate_0.001_batch_size_256_scaler_type_robust,Tourism,Monthly,24,12,3,64,1000,0.001,256,robust,10700,0.08484309763332204,True,0.017448095604777336,0.007684468291699886,0.1487577110528946,0.5264617800712585,-0.6376540660858154,5.870054244995117,2.3699491024017334,1.5881704458694887,1.8025228912288624,0.025441445410251617,0.024966344237327576,0.10360891371965408,0.3785850405693054,-0.3427700102329254,6.827955722808838,2.5382490158081055,1.1443274420422334,2.7125289920342737,0.010773049667477608,0.009586218744516373,0.08764532953500748,0.2963566482067108,-0.2934117615222931,5.651516437530518,1.7438488006591797,1.0886306371095784,2.001687275229909,0.007654910907149315,0.012497846968472004,0.0899413675069809,0.2547302544116974,-0.3184398114681244,2.501539707183838,0.9056012034416199,2.6925678306723144,2.8012051323197427
Tourism_Monthly_hidden_size_64_learning_rate_0.001_batch_size_256_scaler_type_minmax,Tourism,Monthly,24,12,3,64,1000,0.001,256,minmax,10700,0.08276421870620845,True,0.024956615641713142,0.018717095255851746,0.14421741664409637,0.5797597169876099,-0.6677893996238708,5.73615026473999,2.2264204025268555,1.5733898298841744,1.7378115924510453,0.015118702314794064,0.014284036122262478,0.1020292341709137,0.4669993817806244,-0.44804564118385315,6.601170539855957,2.183499574661255,1.0932074864704164,2.3360612071514506,0.0036128307692706585,0.0028049489483237267,0.09215087443590164,0.5656436681747437,-0.5179908871650696,5.902186870574951,2.021632194519043,1.0974712120930552,2.193686337227785,0.015250399708747864,0.014082375913858414,0.0856432393193245,0.39503636956214905,-0.24189142882823944,2.410750389099121,1.0731884241104126,2.291223453661913,2.508521561170311
Tourism_Monthly_hidden_size_64_learning_rate_0.0005_batch_size_16_scaler_type_identity,Tourism,Monthly,24,12,3,64,1000,0.0005,16,identity,10700,0.0985680554189878,False,0.020115764811635017,0.019939858466386795,0.12493728846311569,0.3102325201034546,-0.3270987272262573,4.959582805633545,1.726540207862854,1.6035742135300635,1.958836311754689,0.019259560853242874,0.018476486206054688,0.09501484781503677,0.37425726652145386,-0.36690953373908997,6.204618453979492,2.9832029342651367,1.1125756756130616,2.6037582935723695,0.008083217777311802,0.007877245545387268,0.08319003134965897,0.3324103057384491,-0.30403709411621094,5.349236488342285,1.5553300380706787,1.1100112135883622,1.9792575644852948,0.014452767558395863,0.016569459810853004,0.08359871804714203,0.2104712426662445,-0.20077550411224365,2.3511226177215576,0.9029811024665833,2.2014114464739,2.3424978363767783
Tourism_Monthly_hidden_size_64_learning_rate_0.0005_batch_size_16_scaler_type_standard,Tourism,Monthly,24,12,3,64,1000,0.0005,16,standard,10700,0.08325906592240122,True,0.008497736416757107,-0.0021497218403965235,0.15136024355888367,0.4784303307533264,-0.4508419334888458,5.941427230834961,2.1492888927459717,1.5358531342552726,1.692049867885977,0.02765139937400818,0.028834987431764603,0.10108284652233124,0.3532000184059143,-0.34660691022872925,6.706986427307129,2.48913311958313,1.0875941441687975,2.525350068956562,0.013281317427754402,0.013320842757821083,0.08841710537672043,0.3308078646659851,-0.2708265483379364,5.722178936004639,1.5819683074951172,1.111176845466417,2.0622237573369215,0.005293685477226973,0.006567765027284622,0.08756501227617264,0.23487325012683868,-0.30261605978012085,2.431102991104126,0.91749107837677,2.262884867166133,2.462345814635762
Tourism_Monthly_hidden_size_64_learning_rate_0.0005_batch_size_16_scaler_type_robust,Tourism,Monthly,24,12,3,64,1000,0.0005,16,robust,10700,0.08305157960230891,True,0.018814003095030785,0.009813317097723484,0.14633311331272125,0.4692496359348297,-0.530417263507843,5.782269477844238,2.378046751022339,1.5523783663542152,1.824064492698628,0.026413999497890472,0.025581959635019302,0.09710986912250519,0.34384578466415405,-0.31794458627700806,6.44083833694458,2.3704781532287598,1.146767797771005,2.3706814458635086,0.012620249763131142,0.013216521590948105,0.08763260394334793,0.3377741277217865,-0.32981908321380615,5.666347026824951,1.595238447189331,1.1233706336410427,2.074135854092705,0.006860906258225441,0.011161726899445057,0.08966662734746933,0.29590675234794617,-0.29145747423171997,2.492178201675415,0.8819259405136108,2.9833809745427655,3.248864498538363
Tourism_Monthly_hidden_size_64_learning_rate_0.0005_batch_size_16_scaler_type_minmax,Tourism,Monthly,24,12,3,64,1000,0.0005,16,minmax,10700,0.08368613257172003,True,0.021421849727630615,0.017167825251817703,0.1386450082063675,0.4571128785610199,-0.33193254470825195,5.498229503631592,2.070821762084961,1.6158780390812977,1.8200920740265472,0.014794145710766315,0.013369853608310223,0.09498454630374908,0.38052091002464294,-0.32648175954818726,6.152304649353027,1.996533989906311,1.131780652586335,2.3488315852718706,0.00685716699808836,0.005956888664513826,0.0854015126824379,0.3625856935977936,-0.35154327750205994,5.483287334442139,1.4476985931396484,1.1381177215346718,2.0724036730831585,0.010908938944339752,0.010920397005975246,0.08286691457033157,0.22267794609069824,-0.19443120062351227,2.316288948059082,0.8415351510047913,2.446503591520524,2.5531675582990876
Tourism_Monthly_hidden_size_64_learning_rate_0.0005_batch_size_32_scaler_type_identity,Tourism,Monthly,24,12,3,64,1000,0.0005,32,identity,10700,0.09370932772137282,False,0.01816577836871147,0.018791895359754562,0.12858697772026062,0.30795538425445557,-0.39811068773269653,5.089600563049316,1.8948951959609985,1.6038774635298347,1.9512185304009326,0.01805807277560234,0.01581033319234848,0.09832246601581573,0.3806574046611786,-0.464386910200119,6.39788818359375,3.2484917640686035,1.1502841336227354,2.7869822456695643,0.00940669421106577,0.008117493242025375,0.08623721450567245,0.3236423432826996,-0.2678670585155487,5.551918983459473,1.8130959272384644,1.122748969424356,2.067129507390893,0.014029095880687237,0.011890076100826263,0.087716244161129,0.2844037413597107,-0.19175690412521362,2.4617581367492676,0.910372257232666,2.1714382729305868,2.2525074506333977
Tourism_Monthly_hidden_size_64_learning_rate_0.0005_batch_size_32_scaler_type_standard,Tourism,Monthly,24,12,3,64,1000,0.0005,32,standard,10700,0.08441542433988704,True,0.007104113698005676,-0.006749673280864954,0.14993621408939362,0.45408758521080017,-0.46716824173927307,5.882867813110352,2.1040608882904053,1.5645639872932822,1.6623874711641955,0.026563670486211777,0.028281966224312782,0.09999635815620422,0.4003291726112366,-0.3624778389930725,6.621726989746094,2.4042367935180664,1.1497992057371278,2.699567401596727,0.013640502467751503,0.014080187305808067,0.0879586711525917,0.31609639525413513,-0.30952388048171997,5.696643829345703,1.5511151552200317,1.1108571978208688,2.09936859436554,0.005314389243721962,0.005751761607825756,0.09163794666528702,0.22142189741134644,-0.2956947982311249,2.5438122749328613,0.966550350189209,2.2080647567044576,2.418021281148382
Tourism_Monthly_hidden_size_64_learning_rate_0.0005_batch_size_32_scaler_type_robust,Tourism,Monthly,24,12,3,64,1000,0.0005,32,robust,10700,0.08289614529267796,True,0.01896369829773903,0.010382654145359993,0.14583700895309448,0.46981674432754517,-0.5275493860244751,5.763739109039307,2.3886423110961914,1.5632387326642558,1.7701420874119966,0.026863351464271545,0.026373740285634995,0.09656452387571335,0.3493325114250183,-0.3051469922065735,6.41481351852417,2.3385064601898193,1.1164073094610125,2.347458731005267,0.01390986330807209,0.015461438335478306,0.08770529925823212,0.2895943224430084,-0.281404048204422,5.683295249938965,1.628140926361084,1.1062974338311498,2.00941224737216,0.00590510992333293,0.003468735609203577,0.09157788753509521,0.28935152292251587,-0.2887895703315735,2.543151378631592,0.9510906338691711,3.1904808100191104,3.4102820830458382
Tourism_Monthly_hidden_size_64_learning_rate_0.0005_batch_size_32_scaler_type_minmax,Tourism,Monthly,24,12,3,64,1000,0.0005,32,minmax,10700,0.08420485322278624,True,0.019786806777119637,0.016281234100461006,0.13970676064491272,0.4548690915107727,-0.32653743028640747,5.530007839202881,2.0548899173736572,1.5983337087890617,1.8528270390870774,0.014727616682648659,0.013615796342492104,0.0968133881688118,0.4288911819458008,-0.3383830785751343,6.267340660095215,1.9109984636306763,1.1275884179371665,2.2727566922285094,0.007395194843411446,0.008295411244034767,0.085952989757061,0.3826582431793213,-0.36399635672569275,5.5213141441345215,1.528085708618164,1.144096625233827,1.9962666763027133,0.012104365043342113,0.015081482008099556,0.08245280385017395,0.2633426785469055,-0.250494122505188,2.309490203857422,0.8576791286468506,2.3049479382482776,2.4150020494555937
Tourism_Monthly_hidden_size_64_learning_rate_0.0005_batch_size_64_scaler_type_identity,Tourism,Monthly,24,12,3,64,1000,0.0005,64,identity,10700,0.0907814778978915,True,0.021951375529170036,0.02384754829108715,0.12734706699848175,0.31484541296958923,-0.3484375774860382,5.064570426940918,1.8757884502410889,1.6127228063481214,1.9403353873639617,0.01954140141606331,0.017686203122138977,0.09804937243461609,0.4684855043888092,-0.43198299407958984,6.398573875427246,3.2429490089416504,1.120580733338799,2.5312503484934132,0.009313350543379784,0.009037048555910587,0.08455415815114975,0.32366013526916504,-0.345439076423645,5.4441938400268555,1.617356300354004,1.1115870839814777,1.9412295679768425,0.013539285399019718,0.013211973011493683,0.09061388671398163,0.32246068120002747,-0.2457694560289383,2.5390424728393555,0.9818617701530457,2.1969219859927787,2.3381810593833627
Tourism_Monthly_hidden_size_64_learning_rate_0.0005_batch_size_64_scaler_type_standard,Tourism,Monthly,24,12,3,64,1000,0.0005,64,standard,10700,0.08225496616206461,True,0.009578091092407703,-0.002450907602906227,0.15115024149417877,0.49268922209739685,-0.45873236656188965,5.935737609863281,2.167593479156494,1.5384594741784348,1.748450940931239,0.02655983343720436,0.025505585595965385,0.1018424928188324,0.37158963084220886,-0.36654967069625854,6.735925674438477,2.497972249984741,1.085842537417089,2.504974186533243,0.012689376249909401,0.01395332533866167,0.08693411201238632,0.3093565106391907,-0.33158573508262634,5.62274169921875,1.558061122894287,1.141406573117886,2.046659255128697,0.005895585287362337,0.008473026566207409,0.09183084964752197,0.25133296847343445,-0.29138922691345215,2.5501303672790527,0.9705070853233337,2.5033510545527657,2.6148632619722614
Tourism_Monthly_hidden_size_64_learning_rate_0.0005_batch_size_64_scaler_type_robust,Tourism,Monthly,24,12,3,64,1000,0.0005,64,robust,10700,0.08182458162553435,True,0.020804131403565407,0.011777402833104134,0.1490766555070877,0.5138604044914246,-0.5372334718704224,5.899206161499023,2.46034574508667,1.526036362157197,1.7779792932096008,0.027001596987247467,0.026644494384527206,0.10077868402004242,0.38096559047698975,-0.3125414550304413,6.677328586578369,2.4824280738830566,1.0606242876042613,2.5378032272680566,0.012114766985177994,0.013308102265000343,0.08610588312149048,0.31202587485313416,-0.278261661529541,5.565053462982178,1.6079412698745728,1.1170233002487293,1.964065871011983,0.008085574023425579,0.010128138586878777,0.08872316032648087,0.33125612139701843,-0.27996307611465454,2.4689574241638184,0.9068660736083984,2.671980312453961,2.7604684338063454
Tourism_Monthly_hidden_size_64_learning_rate_0.0005_batch_size_64_scaler_type_minmax,Tourism,Monthly,24,12,3,64,1000,0.0005,64,minmax,10700,0.08384190764600613,True,0.021191589534282684,0.01824098452925682,0.13948380947113037,0.44831693172454834,-0.32495245337486267,5.52935791015625,2.0923941135406494,1.6162280444808552,1.8784532130722273,0.014984945766627789,0.01323886401951313,0.09709460288286209,0.34471914172172546,-0.35845547914505005,6.287624359130859,2.0333683490753174,1.075236254926111,2.1394631603663647,0.007449563592672348,0.007565620820969343,0.08653263747692108,0.3964366614818573,-0.34001868963241577,5.558573246002197,1.5492217540740967,1.1057159334759985,1.9710201426312746,0.011788335628807545,0.012688711285591125,0.08249843865633011,0.2652897834777832,-0.26454994082450867,2.3094863891601562,0.8478458523750305,2.299848857235662,2.331871958812431
Tourism_Monthly_hidden_size_64_learning_rate_0.0005_batch_size_128_scaler_type_identity,Tourism,Monthly,24,12,3,64,1000,0.0005,128,identity,10700,0.089316049486849,True,0.022188663482666016,0.024078648537397385,0.12812760472297668,0.3076431453227997,-0.34490957856178284,5.0962982177734375,1.8940303325653076,1.6290303886095656,1.9948955915445432,0.01804312691092491,0.016947679221630096,0.09917192161083221,0.4582131803035736,-0.4144943952560425,6.451194763183594,3.150499105453491,1.1670663541093018,2.8343457801321987,0.009505543857812881,0.008997121825814247,0.08686025440692902,0.36783331632614136,-0.2782631516456604,5.592245101928711,1.5985915660858154,1.09235292937171,1.9878798988038142,0.014175898395478725,0.015464150346815586,0.09075785428285599,0.2552144229412079,-0.264743447303772,2.545651435852051,0.9740947484970093,2.2239112154340646,2.246961545660144
Tourism_Monthly_hidden_size_64_learning_rate_0.0005_batch_size_128_scaler_type_standard,Tourism,Monthly,24,12,3,64,1000,0.0005,128,standard,10700,0.08252363817222111,True,0.00928406696766615,-0.0031795883551239967,0.15126556158065796,0.5058012008666992,-0.4440835118293762,5.939530372619629,2.1829757690429688,1.5646526491524229,1.7714842522945984,0.02728402428328991,0.026675784960389137,0.10330365598201752,0.48638734221458435,-0.35956019163131714,6.8381428718566895,2.562894105911255,1.1056525692283377,2.6003303492527152,0.01222909800708294,0.012698858976364136,0.08832022547721863,0.3465293347835541,-0.322064071893692,5.706421852111816,1.5916625261306763,1.1000367868349987,2.0629007458633337,0.0053970045410096645,0.006064753979444504,0.0885845422744751,0.21096351742744446,-0.32050925493240356,2.4594788551330566,0.9402992725372314,2.200598490388682,2.3738775520936035
Tourism_Monthly_hidden_size_64_learning_rate_0.0005_batch_size_128_scaler_type_robust,Tourism,Monthly,24,12,3,64,1000,0.0005,128,robust,10700,0.0827243577201276,True,0.02246359921991825,0.012356573715806007,0.14973606169223785,0.5190154314041138,-0.48873257637023926,5.9341020584106445,2.526498556137085,1.5162240439336228,1.774232763796686,0.02737874537706375,0.02578739821910858,0.09939410537481308,0.36054229736328125,-0.28186407685279846,6.598144054412842,2.5320141315460205,1.0573169550267527,2.4840342833833433,0.012489083223044872,0.012960937805473804,0.08510575443506241,0.314022958278656,-0.2687462866306305,5.505104064941406,1.4912159442901611,1.1167841703265569,2.024625152457901,0.0073464796878397465,0.011087680235505104,0.08954863995313644,0.2654309868812561,-0.2629792392253876,2.4899818897247314,0.997623085975647,2.593257000232075,2.812083833856471
Tourism_Monthly_hidden_size_64_learning_rate_0.0005_batch_size_128_scaler_type_minmax,Tourism,Monthly,24,12,3,64,1000,0.0005,128,minmax,10700,0.08520184204304153,True,0.020412197336554527,0.017586098983883858,0.14026759564876556,0.4935963451862335,-0.31194359064102173,5.555248737335205,2.055999517440796,1.5916629937764164,1.7791070037449068,0.014177802950143814,0.011185120791196823,0.09458745270967484,0.37945377826690674,-0.41818714141845703,6.121223449707031,1.9611351490020752,1.1460920533201941,2.4801481612263476,0.006799202412366867,0.005419421941041946,0.0868147760629654,0.40616756677627563,-0.44039079546928406,5.573159217834473,1.650710940361023,1.1604063057123875,2.22801450164016,0.01171526312828064,0.01546512171626091,0.08302927017211914,0.2373356819152832,-0.23440809547901154,2.3237664699554443,0.8440937995910645,2.310923749272714,2.3159678535924275
Tourism_Monthly_hidden_size_64_learning_rate_0.0005_batch_size_256_scaler_type_identity,Tourism,Monthly,24,12,3,64,1000,0.0005,256,identity,10700,0.08846795024284672,True,0.023365819826722145,0.02543923258781433,0.12891869246959686,0.32453539967536926,-0.3341062068939209,5.1348772048950195,1.952741265296936,1.6312925383956058,2.003742837579015,0.018103325739502907,0.01683283969759941,0.09898080676794052,0.4469808042049408,-0.4127480387687683,6.439854145050049,3.0852837562561035,1.0911715585213835,2.578295215646371,0.007448461838066578,0.006329858675599098,0.08636955171823502,0.31043532490730286,-0.2994542121887207,5.548168659210205,1.6585311889648438,1.0691004254207657,2.0179200943917563,0.014042924158275127,0.016157571226358414,0.08844013512134552,0.23622962832450867,-0.2724800705909729,2.4816296100616455,0.9512289762496948,2.2234744061231755,2.359525379541094
Tourism_Monthly_hidden_size_64_learning_rate_0.0005_batch_size_256_scaler_type_standard,Tourism,Monthly,24,12,3,64,1000,0.0005,256,standard,10700,0.08234684513972912,True,0.010300673544406891,-0.0029262052848935127,0.1516592800617218,0.5074663162231445,-0.4446827471256256,5.9574995040893555,2.182068347930908,1.576920160132016,1.7508654578993783,0.02794487029314041,0.027765601873397827,0.10300631821155548,0.4161464273929596,-0.33888810873031616,6.830697059631348,2.574350357055664,1.0870978869554593,2.6183527091580383,0.011905418708920479,0.012751936912536621,0.0877799242734909,0.3619513511657715,-0.39410600066185,5.6693501472473145,1.604067325592041,1.0930517792502998,1.9602328575123762,0.004967585671693087,0.006734128575772047,0.0889660194516182,0.22171452641487122,-0.3116591274738312,2.46933913230896,0.9480084776878357,2.1982002999777004,2.3709084609631823
