id,dataset_name,dataset_group,input_size,horizon,num_layers,hidden_size,max_steps,learning_rate,batch_size,scaler_type,total_params,smape,is_better,mlp.0.weight_mean,mlp.0.weight_median,mlp.0.weight_std,mlp.0.weight_max,mlp.0.weight_min,mlp.0.weight_frobenius_norm,mlp.0.weight_spectral_norm,mlp.0.weight_alpha,mlp.1.weight_mean,mlp.1.weight_median,mlp.1.weight_std,mlp.1.weight_max,mlp.1.weight_min,mlp.1.weight_frobenius_norm,mlp.1.weight_spectral_norm,mlp.1.weight_alpha,mlp.2.weight_mean,mlp.2.weight_median,mlp.2.weight_std,mlp.2.weight_max,mlp.2.weight_min,mlp.2.weight_frobenius_norm,mlp.2.weight_spectral_norm,mlp.2.weight_alpha,out.weight_mean,out.weight_median,out.weight_std,out.weight_max,out.weight_min,out.weight_frobenius_norm,out.weight_spectral_norm,out.weight_alpha
Gluonts_m1_monthly_hidden_size_16_learning_rate_0.0001_batch_size_16_scaler_type_identity,Gluonts,m1_monthly,12,8,3,16,1000,0.0001,16,identity,888,0.20205597579479218,False,0.04563739523291588,0.047924675047397614,0.16569888591766357,0.3626464307308197,-0.2847929894924164,2.381484270095825,1.1632294654846191,1.2692617033218712,0.044816143810749054,0.036350686103105545,0.1522337794303894,0.34053993225097656,-0.2587888240814209,2.539094924926758,1.4059414863586426,1.2054479111543117,0.011184151284396648,-0.010920322500169277,0.1557978391647339,0.3261839747428894,-0.28074344992637634,2.4991800785064697,1.2851425409317017,1.1738075601673454,0.026021389290690422,0.03841050714254379,0.15044339001178741,0.3258223235607147,-0.23874320089817047,1.72734534740448,0.9558378458023071,1.7254110920489034
Gluonts_m1_monthly_hidden_size_16_learning_rate_0.0001_batch_size_16_scaler_type_standard,Gluonts,m1_monthly,12,8,3,16,1000,0.0001,16,standard,888,0.07855668663978577,True,0.012611781246960163,0.02082783728837967,0.16870729625225067,0.3457101583480835,-0.3023422062397003,2.3441996574401855,1.05558180809021,1.282115189119945,0.006949321366846561,0.00080155860632658,0.14721965789794922,0.30521833896636963,-0.31015053391456604,2.358137369155884,1.1569390296936035,1.1424839977642367,-0.012674633413553238,-0.02814103290438652,0.14991474151611328,0.39007675647735596,-0.31880608201026917,2.407193183898926,1.0824828147888184,1.1864536308076223,0.002926015295088291,-0.012362810783088207,0.14284372329711914,0.34243613481521606,-0.24210038781166077,1.6164313554763794,0.868350625038147,1.6637844646624411
Gluonts_m1_monthly_hidden_size_16_learning_rate_0.0001_batch_size_16_scaler_type_robust,Gluonts,m1_monthly,12,8,3,16,1000,0.0001,16,robust,888,0.0781526267528534,True,0.0162774957716465,0.026301968842744827,0.17073385417461395,0.36572012305259705,-0.33229246735572815,2.3764851093292236,1.0915148258209229,1.2754025612358781,0.013196935877203941,0.0011097125243395567,0.14874587953090668,0.31964409351348877,-0.31177014112472534,2.389282464981079,1.1558499336242676,1.1518074696885876,-0.005135779269039631,-0.014213785529136658,0.15035898983478546,0.36779239773750305,-0.316272497177124,2.40714693069458,1.1248997449874878,1.22514646697509,0.0073708947747945786,-0.001604743767529726,0.14707036316394806,0.28188467025756836,-0.25021687150001526,1.6659996509552002,0.8706973791122437,1.6940414671545383
Gluonts_m1_monthly_hidden_size_16_learning_rate_0.0001_batch_size_16_scaler_type_minmax,Gluonts,m1_monthly,12,8,3,16,1000,0.0001,16,minmax,888,0.11817624419927597,False,0.041281167417764664,0.03779793158173561,0.17180153727531433,0.379434734582901,-0.2682656943798065,2.448309898376465,1.242724895477295,1.2216366508544891,0.02971493825316429,0.037663739174604416,0.15227991342544556,0.3518529236316681,-0.2548096179962158,2.4824323654174805,1.2426828145980835,1.1797656548511788,-0.009877650067210197,-0.03041166067123413,0.15144866704940796,0.41269662976264954,-0.30734869837760925,2.4283270835876465,1.1377224922180176,1.1847405010639507,0.003935366868972778,-0.004747351631522179,0.14454008638858795,0.3664794862270355,-0.24210038781166077,1.6358903646469116,0.8735783696174622,1.7180348550348623
Gluonts_m1_monthly_hidden_size_16_learning_rate_0.0001_batch_size_32_scaler_type_identity,Gluonts,m1_monthly,12,8,3,16,1000,0.0001,32,identity,888,0.1495596021413803,False,0.04723946750164032,0.05330487713217735,0.16588446497917175,0.36304983496665955,-0.28750279545783997,2.3899476528167725,1.173569917678833,1.2719602548631916,0.04871634766459465,0.03753159940242767,0.15271349251270294,0.3377911150455475,-0.25687137246131897,2.564730167388916,1.447204828262329,1.2155943439599526,0.013154960237443447,-0.008322794921696186,0.1567240208387375,0.3281557261943817,-0.28081291913986206,2.51640248298645,1.32015860080719,1.1551342568366236,0.02844844199717045,0.03151360899209976,0.15030893683433533,0.3375137448310852,-0.23680950701236725,1.7307419776916504,0.9608255624771118,1.7596013724171706
Gluonts_m1_monthly_hidden_size_16_learning_rate_0.0001_batch_size_32_scaler_type_standard,Gluonts,m1_monthly,12,8,3,16,1000,0.0001,32,standard,888,0.07840908318758011,True,0.013214308768510818,0.021849490702152252,0.17105546593666077,0.35916295647621155,-0.3179835081100464,2.3772759437561035,1.0678460597991943,1.2849133679081643,0.009267200715839863,0.0027536337729543447,0.1490952968597412,0.3157784044742584,-0.3233287036418915,2.3901283740997314,1.197454810142517,1.1782654840186997,-0.011402883566915989,-0.026064135134220123,0.15160657465457916,0.4007427394390106,-0.3197100758552551,2.4325568675994873,1.111755132675171,1.1986230295856477,0.005642798729240894,-0.008632891811430454,0.14416953921318054,0.34939447045326233,-0.24210038781166077,1.6323411464691162,0.8819891810417175,1.6886871198492313
Gluonts_m1_monthly_hidden_size_16_learning_rate_0.0001_batch_size_32_scaler_type_robust,Gluonts,m1_monthly,12,8,3,16,1000,0.0001,32,robust,888,0.07763294875621796,True,0.017236048355698586,0.030772525817155838,0.1731507033109665,0.38197025656700134,-0.34647947549819946,2.411104202270508,1.1043177843093872,1.2807671430184489,0.017081625759601593,0.007904940284788609,0.15066343545913696,0.3296535611152649,-0.33675289154052734,2.426058769226074,1.1920547485351562,1.1237467943670514,-0.001312904991209507,-0.007577676326036453,0.1520695984363556,0.3866415321826935,-0.32369163632392883,2.433204174041748,1.1549253463745117,1.2281892086129789,0.01325672585517168,0.001489217160269618,0.1483466923236847,0.32544809579849243,-0.24210038781166077,1.6850394010543823,0.8822913765907288,1.7042944540449758
Gluonts_m1_monthly_hidden_size_16_learning_rate_0.0001_batch_size_32_scaler_type_minmax,Gluonts,m1_monthly,12,8,3,16,1000,0.0001,32,minmax,888,0.11451387405395508,False,0.04225705936551094,0.03957681730389595,0.17210201919078827,0.37968945503234863,-0.27275481820106506,2.45554780960083,1.258452296257019,1.2173232530980305,0.03234769403934479,0.041590724140405655,0.15238440036773682,0.35170355439186096,-0.2544458508491516,2.492478609085083,1.2582364082336426,1.1782144534479784,-0.009203864261507988,-0.02918231673538685,0.15222959220409393,0.4147172272205353,-0.30676034092903137,2.4401211738586426,1.155838966369629,1.1695083128612063,0.005642357282340527,-0.003596838563680649,0.1448730230331421,0.3681850731372833,-0.24210038781166077,1.640293836593628,0.8755670785903931,1.746253587411226
Gluonts_m1_monthly_hidden_size_16_learning_rate_0.0001_batch_size_64_scaler_type_identity,Gluonts,m1_monthly,12,8,3,16,1000,0.0001,64,identity,888,0.09591913223266602,False,0.051055267453193665,0.058113232254981995,0.16577790677547455,0.36552301049232483,-0.28563612699508667,2.4035556316375732,1.1861379146575928,1.2756167845454494,0.0527203306555748,0.04318871349096298,0.15394164621829987,0.3376568555831909,-0.2604925334453583,2.603503465652466,1.5122672319412231,1.203361474320202,0.013382237404584885,-0.00967794843018055,0.1574707329273224,0.32931751012802124,-0.2791227400302887,2.5286130905151367,1.3319437503814697,1.1376666440221892,0.02785641700029373,0.030962053686380386,0.15013718605041504,0.3441253900527954,-0.23520345985889435,1.7275984287261963,0.9555882811546326,1.7847542523946913
Gluonts_m1_monthly_hidden_size_16_learning_rate_0.0001_batch_size_64_scaler_type_standard,Gluonts,m1_monthly,12,8,3,16,1000,0.0001,64,standard,888,0.07836391031742096,True,0.013226356357336044,0.020938623696565628,0.17226848006248474,0.3615838587284088,-0.3213947117328644,2.394047498703003,1.085683822631836,1.2839095455941039,0.009843184612691402,0.003407055279240012,0.14994080364704132,0.3209149241447449,-0.3359566926956177,2.4042165279388428,1.2180670499801636,1.1493625560311491,-0.01105986163020134,-0.030286744236946106,0.152531236410141,0.402040958404541,-0.32308274507522583,2.446906805038452,1.1254305839538574,1.2161022698940769,0.005889631807804108,-0.009369302541017532,0.14438261091709137,0.3483584225177765,-0.24210038781166077,1.6348612308502197,0.8893437385559082,1.6986203941555802
Gluonts_m1_monthly_hidden_size_16_learning_rate_0.0001_batch_size_64_scaler_type_robust,Gluonts,m1_monthly,12,8,3,16,1000,0.0001,64,robust,888,0.07716710865497589,True,0.01688261143863201,0.02079758420586586,0.17440295219421387,0.38726311922073364,-0.34758150577545166,2.427894353866577,1.130972146987915,1.2914920058584773,0.019638698548078537,0.01500927098095417,0.15211357176303864,0.33442747592926025,-0.33085891604423523,2.454017162322998,1.2278573513031006,1.1374482397788759,-0.00018482888117432594,-0.0008233672706410289,0.15382152795791626,0.3888940215110779,-0.3264153003692627,2.461146354675293,1.1875873804092407,1.1873430890349115,0.013356296345591545,-0.0011425931006669998,0.14996419847011566,0.3188444674015045,-0.24210038781166077,1.703366994857788,0.8862814903259277,1.7076925082069687
Gluonts_m1_monthly_hidden_size_16_learning_rate_0.0001_batch_size_64_scaler_type_minmax,Gluonts,m1_monthly,12,8,3,16,1000,0.0001,64,minmax,888,0.11413300037384033,False,0.04270058870315552,0.03990423306822777,0.17224569618701935,0.3804871141910553,-0.27284982800483704,2.4589526653289795,1.2631771564483643,1.2178107657908703,0.033106010407209396,0.04056696593761444,0.1524701565504074,0.3510896563529968,-0.25423464179039,2.4963669776916504,1.2613157033920288,1.1806971678051446,-0.009235636331140995,-0.034074507653713226,0.15234485268592834,0.4105631709098816,-0.30670255422592163,2.44199275970459,1.1503465175628662,1.1739804737525823,0.005268314387649298,-0.002274898812174797,0.1448669731616974,0.3676239252090454,-0.24210038781166077,1.640066146850586,0.8762381672859192,1.7358964931149243
Gluonts_m1_monthly_hidden_size_16_learning_rate_0.0001_batch_size_128_scaler_type_identity,Gluonts,m1_monthly,12,8,3,16,1000,0.0001,128,identity,888,0.08569655567407608,False,0.0515686459839344,0.05875229090452194,0.16662436723709106,0.36671698093414307,-0.2835816442966461,2.416861057281494,1.2111910581588745,1.273423731175983,0.053233664482831955,0.041746899485588074,0.15422645211219788,0.3399192690849304,-0.2610904574394226,2.610483169555664,1.5213316679000854,1.198818433402553,0.013462679460644722,-0.00948668085038662,0.15779179334640503,0.3301277756690979,-0.2793017625808716,2.5338408946990967,1.3379545211791992,1.1210275227403423,0.027663670480251312,0.02493925765156746,0.1501939445734024,0.34355494379997253,-0.23491820693016052,1.7278333902359009,0.954946756362915,1.7852094918804475
Gluonts_m1_monthly_hidden_size_16_learning_rate_0.0001_batch_size_128_scaler_type_standard,Gluonts,m1_monthly,12,8,3,16,1000,0.0001,128,standard,888,0.07828860729932785,True,0.013411263935267925,0.01865762285888195,0.17334558069705963,0.37049663066864014,-0.3212203085422516,2.4091248512268066,1.0916043519973755,1.2794093754229094,0.010098416358232498,0.0025585805997252464,0.1509609967470169,0.3243090510368347,-0.3455578684806824,2.420774221420288,1.239251971244812,1.1316501627464217,-0.010377490893006325,-0.03070107474923134,0.1533190906047821,0.4088054299354553,-0.3312179744243622,2.4587185382843018,1.140142560005188,1.2217646445083599,0.00672447495162487,-0.008375898003578186,0.14409853518009186,0.35358384251594543,-0.24210038781166077,1.6320629119873047,0.8789665699005127,1.7086872089865035
Gluonts_m1_monthly_hidden_size_16_learning_rate_0.0001_batch_size_128_scaler_type_robust,Gluonts,m1_monthly,12,8,3,16,1000,0.0001,128,robust,888,0.07709053158760071,True,0.018627164885401726,0.023849036544561386,0.17499978840351105,0.38898202776908875,-0.3456529676914215,2.438565969467163,1.1346657276153564,1.3043045119359027,0.021597392857074738,0.01670749858021736,0.15280476212501526,0.33562013506889343,-0.33278971910476685,2.4691760540008545,1.2432352304458618,1.1878720537737781,-0.0015096038114279509,-0.0009047818602994084,0.15451852977275848,0.393414705991745,-0.33037713170051575,2.472414493560791,1.218105435371399,1.1741984479051664,0.01157696545124054,0.0020198810379952192,0.14872896671295166,0.2975994050502777,-0.24309052526950836,1.687766194343567,0.8690439462661743,1.6950843467177765
Gluonts_m1_monthly_hidden_size_16_learning_rate_0.0001_batch_size_128_scaler_type_minmax,Gluonts,m1_monthly,12,8,3,16,1000,0.0001,128,minmax,888,0.11247075349092484,False,0.043985143303871155,0.04087185859680176,0.1726946383714676,0.38247954845428467,-0.2775404155254364,2.4693241119384766,1.281104564666748,1.2148365095081997,0.03354142606258392,0.040852468460798264,0.15265406668186188,0.3547841012477875,-0.2528843879699707,2.5007283687591553,1.2845652103424072,1.1653671332046356,-0.008968373760581017,-0.023120535537600517,0.15193946659564972,0.41244760155677795,-0.3066745698451996,2.43526291847229,1.151694655418396,1.1746499179663659,0.004939940758049488,-0.00360106467269361,0.14452536404132843,0.36826446652412415,-0.24210038781166077,1.6360727548599243,0.875896155834198,1.722947170213366
Gluonts_m1_monthly_hidden_size_16_learning_rate_0.0001_batch_size_256_scaler_type_identity,Gluonts,m1_monthly,12,8,3,16,1000,0.0001,256,identity,888,0.08411195129156113,False,0.05083372816443443,0.0528329573571682,0.166579008102417,0.3674434423446655,-0.28752601146698,2.413268804550171,1.1950098276138306,1.2744024295809728,0.055081628262996674,0.04972425103187561,0.15328349173069,0.3413325548171997,-0.26069730520248413,2.6060760021209717,1.5272785425186157,1.1974592719514703,0.01691684126853943,-0.00628703273832798,0.15847857296466827,0.32960861921310425,-0.2821101248264313,2.550062656402588,1.3799060583114624,1.091911685986382,0.02770635485649109,0.023262493312358856,0.1499439924955368,0.34555646777153015,-0.2352769523859024,1.725139856338501,0.9549430012702942,1.7873853976076624
Gluonts_m1_monthly_hidden_size_16_learning_rate_0.0001_batch_size_256_scaler_type_standard,Gluonts,m1_monthly,12,8,3,16,1000,0.0001,256,standard,888,0.07830710709095001,True,0.013783023692667484,0.018406083807349205,0.173478901386261,0.37104499340057373,-0.32520362734794617,2.4113688468933105,1.0918173789978027,1.2803919662030545,0.01061946526169777,0.006742637604475021,0.15132300555706024,0.32566699385643005,-0.34907811880111694,2.4271228313446045,1.2388498783111572,1.113632603478186,-0.01051638089120388,-0.028929833322763443,0.1534927636384964,0.4068310558795929,-0.33465009927749634,2.461641788482666,1.1449315547943115,1.1808082987146367,0.0056630708277225494,-0.011333784088492393,0.1434689164161682,0.35376042127609253,-0.24210038781166077,1.62442946434021,0.8675440549850464,1.6918699928454215
Gluonts_m1_monthly_hidden_size_16_learning_rate_0.0001_batch_size_256_scaler_type_robust,Gluonts,m1_monthly,12,8,3,16,1000,0.0001,256,robust,888,0.07702954858541489,True,0.018761759623885155,0.023615948855876923,0.17573797702789307,0.3900497853755951,-0.3455541431903839,2.44893479347229,1.1431961059570312,1.273277544886335,0.02130787819623947,0.013810464181005955,0.1529611349105835,0.3327238857746124,-0.3306739330291748,2.4710099697113037,1.2567310333251953,1.1339367905148785,8.641369640827179e-05,0.000550604541786015,0.15497319400310516,0.39580270648002625,-0.3305593430995941,2.4795713424682617,1.2137234210968018,1.1561638678725932,0.011625535786151886,-0.002521858550608158,0.14865246415138245,0.2982701361179352,-0.24492692947387695,1.686945915222168,0.8719324469566345,1.6875044903252334
Gluonts_m1_monthly_hidden_size_16_learning_rate_0.0001_batch_size_256_scaler_type_minmax,Gluonts,m1_monthly,12,8,3,16,1000,0.0001,256,minmax,888,0.11210291087627411,False,0.04412379860877991,0.0399097315967083,0.17243874073028564,0.382271409034729,-0.27387991547584534,2.4663636684417725,1.276517629623413,1.2150203268892337,0.03327242285013199,0.04260290414094925,0.15230657160282135,0.3547976613044739,-0.253043532371521,2.4943761825561523,1.2765036821365356,1.1780456570142943,-0.007953441701829433,-0.025463920086622238,0.15277405083179474,0.4138559103012085,-0.3063369393348694,2.447695016860962,1.1673376560211182,1.1622287121343933,0.00561425369232893,-0.0028586285188794136,0.14436392486095428,0.3706812262535095,-0.24210038781166077,1.6345258951187134,0.8784462213516235,1.7061518604139867
Gluonts_m1_monthly_hidden_size_16_learning_rate_5e-05_batch_size_16_scaler_type_identity,Gluonts,m1_monthly,12,8,3,16,1000,5e-05,16,identity,888,0.6794470548629761,False,0.025575382634997368,0.028050342574715614,0.16462571918964386,0.33800697326660156,-0.2887150049209595,2.3084843158721924,1.0696319341659546,1.261300256638329,0.02474777027964592,0.01276850700378418,0.14816969633102417,0.3075798749923706,-0.25771018862724304,2.403555154800415,1.1651723384857178,1.1777511954059952,0.00013535097241401672,-0.024974433705210686,0.14971420168876648,0.30198314785957336,-0.27834588289260864,2.395428419113159,1.0590522289276123,1.1510356406267785,0.01005636528134346,0.00358914234675467,0.14748798310756683,0.29549703001976013,-0.23878329992294312,1.6725103855133057,0.8997176885604858,1.6504132873807031
Gluonts_m1_monthly_hidden_size_16_learning_rate_5e-05_batch_size_16_scaler_type_standard,Gluonts,m1_monthly,12,8,3,16,1000,5e-05,16,standard,888,0.07935939729213715,True,0.010859827511012554,0.008062603883445263,0.16308104991912842,0.3090546727180481,-0.29032379388809204,2.2647221088409424,1.0249440670013428,1.253752071376677,0.0018353175837546587,-0.006155029870569706,0.14378595352172852,0.2768721878528595,-0.26774951815605164,2.30076265335083,1.0559669733047485,1.1445208818365773,-0.01484270952641964,-0.031193748116493225,0.1461876779794693,0.2917121946811676,-0.28260496258735657,2.3510279655456543,1.0500400066375732,1.0840923469019066,-0.005904064513742924,-0.025965269654989243,0.1416952759027481,0.2694670557975769,-0.24210038781166077,1.604490041732788,0.8669365048408508,1.5422861495314577
Gluonts_m1_monthly_hidden_size_16_learning_rate_5e-05_batch_size_16_scaler_type_robust,Gluonts,m1_monthly,12,8,3,16,1000,5e-05,16,robust,888,0.07966212183237076,True,0.011763243936002254,0.013573447242379189,0.16405412554740906,0.316679984331131,-0.2834630310535431,2.2790367603302,1.0297911167144775,1.250322854212607,0.004495950415730476,-0.005741066299378872,0.1448163092136383,0.27685967087745667,-0.27056580781936646,2.3181772232055664,1.0429106950759888,1.179266955394474,-0.013511428609490395,-0.03151288256049156,0.14621186256408691,0.29623740911483765,-0.2790205478668213,2.3493573665618896,1.047815203666687,1.1623946125069513,-0.005858433432877064,-0.022360699251294136,0.14191719889640808,0.2537151873111725,-0.2662659287452698,1.6069772243499756,0.8669741749763489,1.515840000002715
Gluonts_m1_monthly_hidden_size_16_learning_rate_5e-05_batch_size_16_scaler_type_minmax,Gluonts,m1_monthly,12,8,3,16,1000,5e-05,16,minmax,888,0.15831010043621063,False,0.021116266027092934,0.027219023555517197,0.16467562317848206,0.3320979177951813,-0.27043136954307556,2.3004956245422363,1.0722521543502808,1.2300607862618196,0.015971632674336433,0.010586949065327644,0.1460426300764084,0.2826624810695648,-0.2542392909526825,2.350614070892334,1.0518453121185303,1.1347203037342966,-0.01114295981824398,-0.032016295939683914,0.147320955991745,0.32812970876693726,-0.2993925213813782,2.363868236541748,1.063483715057373,1.226863922976709,-0.004112351220101118,-0.01920904405415058,0.1427982598543167,0.29422444105148315,-0.24210038781166077,1.616247534751892,0.8653594255447388,1.5778575386131228
Gluonts_m1_monthly_hidden_size_16_learning_rate_5e-05_batch_size_32_scaler_type_identity,Gluonts,m1_monthly,12,8,3,16,1000,5e-05,32,identity,888,0.5276784896850586,False,0.030219251289963722,0.03224955499172211,0.1652388870716095,0.34704381227493286,-0.2814294993877411,2.3275914192199707,1.10027015209198,1.2686280515205968,0.03211064636707306,0.022298380732536316,0.14945010840892792,0.3208853304386139,-0.25857919454574585,2.445773124694824,1.242874264717102,1.1923966018478707,0.004031265154480934,-0.020620940253138542,0.15173262357711792,0.31182166934013367,-0.2773084342479706,2.4285786151885986,1.1425889730453491,1.1618071093257645,0.017073694616556168,0.007512172684073448,0.1494469791650772,0.32313966751098633,-0.23628486692905426,1.7017980813980103,0.9296437501907349,1.6984172944326228
Gluonts_m1_monthly_hidden_size_16_learning_rate_5e-05_batch_size_32_scaler_type_standard,Gluonts,m1_monthly,12,8,3,16,1000,5e-05,32,standard,888,0.07930772751569748,True,0.011207248084247112,0.005119042471051216,0.16369809210300446,0.3142808675765991,-0.29081013798713684,2.2735769748687744,1.0280107259750366,1.25790809024519,0.002391916001215577,-0.004140048287808895,0.14425405859947205,0.2770334780216217,-0.27282190322875977,2.308382272720337,1.0682494640350342,1.1498175435030809,-0.014725536108016968,-0.031900666654109955,0.14661061763763428,0.302886039018631,-0.2880138158798218,2.357572078704834,1.059702754020691,1.0648252411064796,-0.004726603627204895,-0.0268266499042511,0.1419396698474884,0.27084654569625854,-0.24210038781166077,1.606754183769226,0.869268000125885,1.5503786666900545
Gluonts_m1_monthly_hidden_size_16_learning_rate_5e-05_batch_size_32_scaler_type_robust,Gluonts,m1_monthly,12,8,3,16,1000,5e-05,32,robust,888,0.07958821207284927,True,0.01231945026665926,0.011337434872984886,0.16470447182655334,0.3252537250518799,-0.2886342704296112,2.2885870933532715,1.0329844951629639,1.2567594400359736,0.005706976633518934,-0.0034613055177032948,0.1453392207622528,0.27664992213249207,-0.2781709134578705,2.3272194862365723,1.0506844520568848,1.1855718381971325,-0.012725629843771458,-0.03193032741546631,0.14641544222831726,0.30418723821640015,-0.2826460301876068,2.3514788150787354,1.0496231317520142,1.1801083712855662,-0.004074521828442812,-0.020444506779313087,0.14256423711776733,0.2580813467502594,-0.2705439031124115,1.613588809967041,0.8690143823623657,1.5376025462320309
Gluonts_m1_monthly_hidden_size_16_learning_rate_5e-05_batch_size_32_scaler_type_minmax,Gluonts,m1_monthly,12,8,3,16,1000,5e-05,32,minmax,888,0.15699966251850128,False,0.021589526906609535,0.02737457863986492,0.16477207839488983,0.3330126404762268,-0.26795655488967896,2.302664041519165,1.0750209093093872,1.2266835226700268,0.01641104742884636,0.01046594325453043,0.14618465304374695,0.28321778774261475,-0.25338366627693176,2.353646993637085,1.0558949708938599,1.146710921662552,-0.011102527379989624,-0.032376065850257874,0.1475135236978531,0.3314718008041382,-0.29971301555633545,2.366891860961914,1.0644782781600952,1.2290890600602193,-0.0029214941896498203,-0.015793723985552788,0.14297142624855042,0.29458850622177124,-0.24210038781166077,1.6178746223449707,0.86617511510849,1.59199802933691
Gluonts_m1_monthly_hidden_size_16_learning_rate_5e-05_batch_size_64_scaler_type_identity,Gluonts,m1_monthly,12,8,3,16,1000,5e-05,64,identity,888,0.4049648344516754,False,0.03931125998497009,0.042729102075099945,0.16593444347381592,0.3572581708431244,-0.2826992869377136,2.3628976345062256,1.1482114791870117,1.2634754618921895,0.03802024573087692,0.026528477668762207,0.15084651112556458,0.32995063066482544,-0.2591154873371124,2.4890265464782715,1.3117400407791138,1.2075190914529836,0.006042894907295704,-0.016911983489990234,0.1532273143529892,0.3232666850090027,-0.2773602306842804,2.453542709350586,1.1942397356033325,1.1589534266078503,0.02105872705578804,0.013736583292484283,0.1508481353521347,0.32676059007644653,-0.23538507521152496,1.723201870918274,0.9567274451255798,1.6972437043941038
Gluonts_m1_monthly_hidden_size_16_learning_rate_5e-05_batch_size_64_scaler_type_standard,Gluonts,m1_monthly,12,8,3,16,1000,5e-05,64,standard,888,0.0792909488081932,True,0.011350465007126331,0.0072274403646588326,0.1640261709690094,0.3175238072872162,-0.2894441783428192,2.2782483100891113,1.0314639806747437,1.2582712625325332,0.002390604931861162,-0.003894797060638666,0.14445018768310547,0.2776985168457031,-0.279531329870224,2.3115196228027344,1.0761200189590454,1.1492861759357518,-0.014642929658293724,-0.03215113654732704,0.14682072401046753,0.30534428358078003,-0.2901088297367096,2.360785722732544,1.0645807981491089,1.111123790562019,-0.00448578828945756,-0.026855818927288055,0.14210331439971924,0.2704165577888489,-0.24210038781166077,1.6085163354873657,0.8705853223800659,1.5549219719778617
Gluonts_m1_monthly_hidden_size_16_learning_rate_5e-05_batch_size_64_scaler_type_robust,Gluonts,m1_monthly,12,8,3,16,1000,5e-05,64,robust,888,0.0795678049325943,True,0.012082657776772976,0.006535614375025034,0.16496703028678894,0.32953283190727234,-0.2898677587509155,2.291973114013672,1.0385572910308838,1.2470535996115664,0.005431571044027805,-0.004660686012357473,0.14558233320713043,0.27708473801612854,-0.28387898206710815,2.3309381008148193,1.0559505224227905,1.1782642412495936,-0.011439702473580837,-0.022577714174985886,0.1464693695306778,0.3067675232887268,-0.2840258777141571,2.35064697265625,1.0519262552261353,1.199611638729208,-0.003113814629614353,-0.015126166865229607,0.14417026937007904,0.260146826505661,-0.28524598479270935,1.6314808130264282,0.8693999648094177,1.5789416341119635
Gluonts_m1_monthly_hidden_size_16_learning_rate_5e-05_batch_size_64_scaler_type_minmax,Gluonts,m1_monthly,12,8,3,16,1000,5e-05,64,minmax,888,0.15696007013320923,False,0.02191231958568096,0.02756541222333908,0.16482141613960266,0.33382511138916016,-0.2682894766330719,2.303926944732666,1.077566146850586,1.2283911013902467,0.016900036484003067,0.01179198082536459,0.1462177336215973,0.283464252948761,-0.2533959448337555,2.355058431625366,1.0566105842590332,1.1475076655099885,-0.01094679906964302,-0.032583169639110565,0.14755092561244965,0.3316669166088104,-0.29934608936309814,2.3673031330108643,1.066517949104309,1.2290918941132705,-0.0031710248440504074,-0.016623277217149734,0.14298343658447266,0.29481443762779236,-0.24210038781166077,1.6180708408355713,0.8669252395629883,1.5880717748240814
Gluonts_m1_monthly_hidden_size_16_learning_rate_5e-05_batch_size_128_scaler_type_identity,Gluonts,m1_monthly,12,8,3,16,1000,5e-05,128,identity,888,0.3674783408641815,False,0.040396176278591156,0.043842606246471405,0.16610562801361084,0.35870233178138733,-0.2829473316669464,2.36871337890625,1.1566267013549805,1.2642638305860832,0.039410144090652466,0.02756849303841591,0.15091224014759064,0.32962167263031006,-0.2598702609539032,2.495572090148926,1.32277512550354,1.2072714797463273,0.006833252497017384,-0.016549941152334213,0.1535344272851944,0.32410097122192383,-0.27720949053764343,2.458982467651367,1.2078804969787598,1.1592771096803518,0.022484464570879936,0.020424798130989075,0.15096057951450348,0.3234208822250366,-0.23485763370990753,1.7267643213272095,0.9602192044258118,1.704518510614578
Gluonts_m1_monthly_hidden_size_16_learning_rate_5e-05_batch_size_128_scaler_type_standard,Gluonts,m1_monthly,12,8,3,16,1000,5e-05,128,standard,888,0.07927249372005463,True,0.011021825484931469,0.008182620629668236,0.1644650548696518,0.31984665989875793,-0.2953961193561554,2.284006357192993,1.0367027521133423,1.2526646051401626,0.0023539194371551275,-0.004597313702106476,0.14475487172603607,0.2771351933479309,-0.28479674458503723,2.3163840770721436,1.083353877067566,1.1326298978793412,-0.014721192419528961,-0.03281885385513306,0.14698518812656403,0.3093276619911194,-0.2919490933418274,2.3635287284851074,1.0683263540267944,1.1333102935226493,-0.004115723073482513,-0.02623106725513935,0.14194242656230927,0.2711966335773468,-0.24210038781166077,1.6065701246261597,0.86750727891922,1.5537572387695766
Gluonts_m1_monthly_hidden_size_16_learning_rate_5e-05_batch_size_128_scaler_type_robust,Gluonts,m1_monthly,12,8,3,16,1000,5e-05,128,robust,888,0.07950957119464874,True,0.012318556196987629,0.004999441094696522,0.16540171205997467,0.33239462971687317,-0.2902534604072571,2.298220634460449,1.041653037071228,1.2440809960065013,0.005903880577534437,-0.005067503545433283,0.14587834477424622,0.2770179808139801,-0.2848786413669586,2.3359644412994385,1.0616642236709595,1.1699594026689981,-0.011104083620011806,-0.022168956696987152,0.14647544920444489,0.30916479229927063,-0.28505223989486694,2.3503317832946777,1.0524799823760986,1.2010001589167059,-0.002737266942858696,-0.010710181668400764,0.14444591104984283,0.25670507550239563,-0.2820485532283783,1.6345123052597046,0.8667884469032288,1.6056442349703877
