,start,step_10,step_25,step_50,step_100,step_200,step_300,step_400,step_500
weights_step_25_mlp.1.weight_median,,,0.009768594056367874,0.003431883407756686,0.003431883407756686,0.0030435360968112946,7.556889613624662e-05,1.4687243492517155e-05,1.4687243492517155e-05
weights_step_25_mlp.1.weight_std,,,0.004695213865488768,0.004027304705232382,0.004027304705232382,0.008071165531873703,0.005453554913401604,0.001959904097020626,0.001959904097020626
weights_step_25_mlp.1.weight_max,,,0.006878383923321962,0.0035149960312992334,0.0035149960312992334,0.001530230394564569,0.002133249770849943,0.005248311907052994,0.005248311907052994
weights_step_25_mlp.1.weight_min,,,0.006830278318375349,0.00472650583833456,0.00472650583833456,0.0034909306559711695,0.0025685327127575874,0.0014959509717300534,0.0014959509717300534
weights_step_25_mlp.1.weight_var,,,0.0020263483747839928,0.0015655237948521972,0.0015655237948521972,0.004620285239070654,0.004327644594013691,0.0,0.0
weights_step_25_mlp.1.weight_frobenius_norm,,,0.00193062424659729,0.00042301954817958176,0.00042301954817958176,0.00483567314222455,0.000573484692722559,0.0004785419150721282,0.0004785419150721282
weights_step_25_mlp.1.weight_spectral_norm,,,0.001348505262285471,0.001620835275389254,0.001620835275389254,0.00244842073880136,0.0015813326463103294,0.000592812430113554,0.000592812430113554
weights_step_25_mlp.1.weight_alpha,,,0.0018357448279857635,0.00031503933132626116,0.00031503933132626116,0.0014256747672334313,0.0011658001458272338,0.0014954055659472942,0.0014954055659472942
weights_step_25_mlp.1.weight_alpha_hat,,,0.001007344457320869,0.0011385963298380375,0.0011385963298380375,0.008529560640454292,0.001417225576005876,0.0006130338297225535,0.0006130338297225535
weights_step_25_mlp.2.weight_input_size,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
weights_step_25_mlp.2.weight_output_size,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
weights_step_25_mlp.2.weight_mean,,,0.0024708786513656378,0.0003649882273748517,0.0003649882273748517,0.00027197800227440894,0.0009202605579048395,0.0005667356308549643,0.0005667356308549643
weights_step_25_mlp.2.weight_median,,,0.01860678941011429,0.010338141582906246,0.010338141582906246,0.009974738582968712,0.00779467960819602,0.005252962466329336,0.005252962466329336
weights_step_25_mlp.2.weight_std,,,0.00011201109737157822,0.002192056505009532,0.002192056505009532,0.000114610513264779,0.00023025977134238929,0.00023046050046104938,0.00023046050046104938
weights_step_25_mlp.2.weight_max,,,0.0006593851721845567,0.005931193009018898,0.005931193009018898,0.003163549117743969,0.006225293036550283,0.00017089740140363574,0.00017089740140363574
weights_step_25_mlp.2.weight_min,,,0.014002458192408085,0.002105253515765071,0.002105253515765071,0.004352786112576723,0.0001508421846665442,0.0036467795725911856,0.0036467795725911856
weights_step_25_mlp.2.weight_var,,,0.0,0.0003046720230486244,0.0003046720230486244,0.0,0.0,0.0,0.0
weights_step_25_mlp.2.weight_frobenius_norm,,,0.0051534343510866165,0.0004808940866496414,0.0004808940866496414,0.000446100952103734,0.0007148244767449796,0.0001513118768343702,0.0001513118768343702
weights_step_25_mlp.2.weight_spectral_norm,,,0.0004188263264950365,0.00024914368987083435,0.00024914368987083435,0.00027882843278348446,0.0002441895194351673,0.00023304337810259312,0.00023304337810259312
weights_step_25_mlp.2.weight_alpha,,,0.03888966515660286,0.026228660717606544,0.026228660717606544,0.017560409381985664,0.02392583340406418,0.016946017742156982,0.016946017742156982
weights_step_25_mlp.2.weight_alpha_hat,,,0.004317276645451784,0.0007547270506620407,0.0007547270506620407,0.012251708656549454,0.0003383154980838299,1.2176453310530633e-05,1.2176453310530633e-05
weights_step_25_out.weight_input_size,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
weights_step_25_out.weight_output_size,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
weights_step_25_out.weight_mean,,,0.0015237083425745368,0.006687103305011988,0.006687103305011988,0.006332046817988157,0.0011420715600252151,0.004494335036724806,0.004494335036724806
weights_step_25_out.weight_median,,,0.001615661196410656,0.0004512745945248753,0.0004512745945248753,0.0004963349783793092,0.0020949903409928083,0.005096804350614548,0.005096804350614548
weights_step_25_out.weight_std,,,0.006456704344600439,0.00041488694841973484,0.00041488694841973484,0.0,0.0,1.0684437256713863e-05,1.0684437256713863e-05
weights_step_25_out.weight_max,,,0.007631838321685791,0.001311016152612865,0.001311016152612865,0.001099041081033647,0.0018701789667829871,0.002108856337144971,0.002108856337144971
weights_step_25_out.weight_min,,,0.017536558210849762,0.005152910482138395,0.005152910482138395,0.002089357702061534,0.00045102587318979204,0.0020724611822515726,0.0020724611822515726
weights_step_25_out.weight_var,,,0.004635680466890335,0.0,0.0,0.0,0.0,5.2704450354212895e-05,5.2704450354212895e-05
weights_step_25_out.weight_frobenius_norm,,,0.004432581830769777,0.00278488383628428,0.00278488383628428,0.0021294504404067993,0.002666075713932514,0.0021976453717797995,0.0021976453717797995
weights_step_25_out.weight_spectral_norm,,,0.003133382648229599,0.00022084622469265014,0.00022084622469265014,0.000532862963154912,0.00047956962953321636,0.00024850814952515066,0.00024850814952515066
weights_step_25_out.weight_alpha,,,0.018007798120379448,0.013397150672972202,0.013397150672972202,0.011562352068722248,0.011251523159444332,0.00776943564414978,0.00776943564414978
weights_step_25_out.weight_alpha_hat,,,0.0021714356262236834,0.005593225825577974,0.005593225825577974,0.008950491435825825,0.002599627012386918,0.0058445618487894535,0.0058445618487894535
weights_step_25_model_variance,,,0.00017259454762097448,0.0,0.0,1.272819076802989e-06,2.2251458631217247e-06,2.0517725261015585e-06,2.0517725261015585e-06
weights_step_50_mlp.0.weight_input_size,,,,0.0,0.0,0.0,0.0,0.0,0.0
weights_step_50_mlp.0.weight_output_size,,,,0.0,0.0,0.0,0.0,0.0,0.0
weights_step_50_mlp.0.weight_mean,,,,0.00633687898516655,0.00633687898516655,0.005178795196115971,0.004074879456311464,0.0005853669135831296,0.0005853669135831296
weights_step_50_mlp.0.weight_median,,,,0.003433800069615245,0.003433800069615245,0.0013288963818922639,0.0034408338833600283,0.0032483842223882675,0.0032483842223882675
weights_step_50_mlp.0.weight_std,,,,0.0002562409790698439,0.0002562409790698439,0.0004296520201023668,6.810919148847461e-05,5.6191875046351925e-05,5.6191875046351925e-05
weights_step_50_mlp.0.weight_max,,,,0.004420843441039324,0.004420843441039324,0.0014336742460727692,0.0012699227081611753,0.0015255132457241416,0.0015255132457241416
weights_step_50_mlp.0.weight_min,,,,0.006539561320096254,0.006539561320096254,0.002475096844136715,0.002302732551470399,0.0007805127534084022,0.0007805127534084022
weights_step_50_mlp.0.weight_var,,,,8.192408859031275e-05,8.192408859031275e-05,8.340125350514427e-05,3.5033837775699794e-05,6.842151924502105e-05,6.842151924502105e-05
weights_step_50_mlp.0.weight_frobenius_norm,,,,0.04910885915160179,0.04910885915160179,0.04277031123638153,0.041313059628009796,0.04112223535776138,0.04112223535776138
weights_step_50_mlp.0.weight_spectral_norm,,,,0.0012515275739133358,0.0012515275739133358,0.0002017169026657939,6.580535409739241e-05,3.1045226933201775e-05,3.1045226933201775e-05
weights_step_50_mlp.0.weight_alpha,,,,0.001103574293665588,0.001103574293665588,0.0022141418885439634,0.0022772110532969236,0.00043004355393350124,0.00043004355393350124
weights_step_50_mlp.0.weight_alpha_hat,,,,0.0020956972148269415,0.0020956972148269415,0.0004555705236271024,0.0004507736302912235,0.0002993130183313042,0.0002993130183313042
weights_step_50_mlp.1.weight_input_size,,,,0.0,0.0,0.0,0.0,0.0,0.0
weights_step_50_mlp.1.weight_output_size,,,,0.0,0.0,0.0,0.0,0.0,0.0
weights_step_50_mlp.1.weight_mean,,,,0.010343365371227264,0.010343365371227264,0.007559504825621843,0.00965101271867752,0.008921433240175247,0.008921433240175247
weights_step_50_mlp.1.weight_median,,,,2.55434206337668e-05,2.55434206337668e-05,0.00023977541422937065,0.00037135439924895763,0.00027307492564432323,0.00027307492564432323
weights_step_50_mlp.1.weight_std,,,,0.0021418954711407423,0.0021418954711407423,0.0021929051727056503,0.0028949640691280365,0.0024603137280792,0.0024603137280792
weights_step_50_mlp.1.weight_max,,,,0.002902682637795806,0.002902682637795806,0.0004299323773011565,0.00027550870436243713,0.00013707755715586245,0.00013707755715586245
weights_step_50_mlp.1.weight_min,,,,0.0047261095605790615,0.0047261095605790615,0.005624606739729643,0.004144346807152033,8.805202014627866e-06,8.805202014627866e-06
weights_step_50_mlp.1.weight_var,,,,0.0018946719355881214,0.0018946719355881214,0.0,0.001210313756018877,0.0012535235146060586,0.0012535235146060586
weights_step_50_mlp.1.weight_frobenius_norm,,,,0.007188117131590843,0.007188117131590843,0.006595246028155088,4.790810271515511e-05,0.0014997330727055669,0.0014997330727055669
weights_step_50_mlp.1.weight_spectral_norm,,,,0.005567875225096941,0.005567875225096941,0.0016480605117976665,0.0026102468837052584,0.003737705759704113,0.003737705759704113
weights_step_50_mlp.1.weight_alpha,,,,0.0016524906968697906,0.0016524906968697906,0.0018527446081861854,0.002004500711336732,0.0016093171434476972,0.0016093171434476972
weights_step_50_mlp.1.weight_alpha_hat,,,,0.00122759398072958,0.00122759398072958,0.005994119215756655,0.0020494989585131407,6.162121280794963e-05,6.162121280794963e-05
weights_step_50_mlp.2.weight_input_size,,,,0.0,0.0,0.0,0.0,0.0,0.0
weights_step_50_mlp.2.weight_output_size,,,,0.0,0.0,0.0,0.0,0.0,0.0
weights_step_50_mlp.2.weight_mean,,,,0.0006498491275124252,0.0006498491275124252,0.0007105302647687495,0.008826683275401592,0.008081485517323017,0.008081485517323017
weights_step_50_mlp.2.weight_median,,,,0.004309422802180052,0.004309422802180052,0.0065010362304747105,0.0006687210407108068,0.00154354318510741,0.00154354318510741
weights_step_50_mlp.2.weight_std,,,,0.0002974272647406906,0.0002974272647406906,0.000383015169063583,0.00032581304549239576,0.00041986932046711445,0.00041986932046711445
weights_step_50_mlp.2.weight_max,,,,0.0010762093588709831,0.0010762093588709831,0.0005050809122622013,0.0003892926324624568,0.0,0.0
weights_step_50_mlp.2.weight_min,,,,0.0019384034676477313,0.0019384034676477313,0.0009693749598227441,0.007828791625797749,0.0029282125178724527,0.0029282125178724527
weights_step_50_mlp.2.weight_var,,,,0.00030652666464447975,0.00030652666464447975,0.0004979422665201128,0.00042340788058936596,0.0002705036022234708,0.0002705036022234708
weights_step_50_mlp.2.weight_frobenius_norm,,,,0.0019227903103455901,0.0019227903103455901,0.002671228488907218,8.251310646301135e-05,7.585382263641804e-05,7.585382263641804e-05
weights_step_50_mlp.2.weight_spectral_norm,,,,0.0034703118726611137,0.0034703118726611137,0.00285058724693954,0.0021061566658318043,0.0027361316606402397,0.0027361316606402397
weights_step_50_mlp.2.weight_alpha,,,,0.029261313378810883,0.029261313378810883,0.026841312646865845,0.023489611223340034,0.02248295582830906,0.02248295582830906
weights_step_50_mlp.2.weight_alpha_hat,,,,0.002250306773930788,0.002250306773930788,0.0012013547820970416,0.0031634389888495207,0.0016694854712113738,0.0016694854712113738
weights_step_50_out.weight_input_size,,,,0.0,0.0,0.0,0.0,0.0,0.0
weights_step_50_out.weight_output_size,,,,0.0,0.0,0.0,0.0,0.0,0.0
weights_step_50_out.weight_mean,,,,0.000905731285456568,0.000905731285456568,0.0009645696845836937,0.0007343853358179331,0.000207897974178195,0.000207897974178195
weights_step_50_out.weight_median,,,,0.0005713428254239261,0.0005713428254239261,0.0004965371917933226,0.0005460744141601026,0.00022734323283657432,0.00022734323283657432
weights_step_50_out.weight_std,,,,0.0003265150880906731,0.0003265150880906731,6.0752307035727426e-05,5.581113146035932e-05,0.0,0.0
weights_step_50_out.weight_max,,,,0.0,0.0,0.002351724775508046,0.0,0.003455474739894271,0.003455474739894271
weights_step_50_out.weight_min,,,,0.004419840406626463,0.004419840406626463,0.0013684987789019942,4.914229521091329e-06,0.00046228873543441296,0.00046228873543441296
weights_step_50_out.weight_var,,,,8.322460780618712e-05,8.322460780618712e-05,0.0,0.0,0.0,0.0
weights_step_50_out.weight_frobenius_norm,,,,0.002595470054075122,0.002595470054075122,0.003782066283747554,0.0019729083869606256,0.001939571462571621,0.001939571462571621
weights_step_50_out.weight_spectral_norm,,,,0.0009395809029228985,0.0009395809029228985,0.00019722415891010314,0.0010489803971722722,0.0012042898451909423,0.0012042898451909423
weights_step_50_out.weight_alpha,,,,0.011509635485708714,0.011509635485708714,0.010814412496984005,0.007343885023146868,0.004201408009976149,0.004201408009976149
weights_step_50_out.weight_alpha_hat,,,,0.00419279420748353,0.00419279420748353,0.007472118828445673,0.002958006924018264,0.005428927484899759,0.005428927484899759
weights_step_50_model_variance,,,,0.0,0.0,0.0038203198928385973,0.0,0.0,0.0
weights_step_500_mlp.0.weight_input_size,,,,0.0,0.0,0.0,0.0,0.0,0.0
weights_step_500_mlp.0.weight_output_size,,,,0.0,0.0,0.0,0.0,0.0,0.0
weights_step_500_mlp.0.weight_mean,,,,0.01340567972511053,0.01340567972511053,0.016851140186190605,0.01080681849271059,0.016436440870165825,0.016436440870165825
weights_step_500_mlp.0.weight_median,,,,0.0049366578459739685,0.0049366578459739685,0.007070967461913824,0.010779008269309998,0.007270368281751871,0.007270368281751871
weights_step_500_mlp.0.weight_std,,,,0.0013718906557187438,0.0013718906557187438,0.0010199393145740032,0.000953596318140626,0.0008452514302916825,0.0008452514302916825
weights_step_500_mlp.0.weight_max,,,,0.002392284572124481,0.002392284572124481,0.0005088869947940111,0.0005280949990265071,0.00034909381065517664,0.00034909381065517664
weights_step_500_mlp.0.weight_min,,,,0.009575306437909603,0.009575306437909603,0.008949864655733109,0.008274986408650875,0.007603274658322334,0.007603274658322334
weights_step_500_mlp.0.weight_var,,,,0.001003484707325697,0.001003484707325697,0.0012880974682047963,0.001167335081845522,0.0010735339019447565,0.0010735339019447565
weights_step_500_mlp.0.weight_frobenius_norm,,,,0.003836400108411908,0.003836400108411908,0.00016174915072042495,0.0001207793757203035,2.2253698261920363e-05,2.2253698261920363e-05
weights_step_500_mlp.0.weight_spectral_norm,,,,0.025371836498379707,0.025371836498379707,0.023217961192131042,0.020519446581602097,0.017197705805301666,0.017197705805301666
weights_step_500_mlp.0.weight_alpha,,,,0.0012186627136543393,0.0012186627136543393,0.0020001421216875315,7.749899668851867e-05,9.896445408230647e-05,9.896445408230647e-05
weights_step_500_mlp.0.weight_alpha_hat,,,,0.002805206226184964,0.002805206226184964,0.005282888654619455,0.0053118132054805756,0.006048654671758413,0.006048654671758413
weights_step_500_mlp.1.weight_input_size,,,,0.0,0.0,0.0,0.0,0.0,0.0
weights_step_500_mlp.1.weight_output_size,,,,0.0,0.0,0.0,0.0,0.0,0.0
weights_step_500_mlp.1.weight_mean,,,,0.0030466709285974503,0.0030466709285974503,0.002637203549966216,0.002238125540316105,0.002919867867603898,0.002919867867603898
weights_step_500_mlp.1.weight_median,,,,0.003845939412713051,0.003845939412713051,0.0014040825190022588,0.0023552265483886003,0.0023232130333781242,0.0023232130333781242
weights_step_500_mlp.1.weight_std,,,,0.00013450348342303187,0.00013450348342303187,0.0003046288911718875,9.71313493209891e-05,0.0,0.0
weights_step_500_mlp.1.weight_max,,,,0.0004697045951616019,0.0004697045951616019,0.0004373342962935567,0.0003945461066905409,0.00015746988356113434,0.00015746988356113434
weights_step_500_mlp.1.weight_min,,,,0.011760007590055466,0.011760007590055466,0.008517393842339516,0.004945277702063322,0.005659816320985556,0.005659816320985556
weights_step_500_mlp.1.weight_var,,,,0.0,0.0,0.00010300439316779375,0.00010467608080944046,0.00043666979763656855,0.00043666979763656855
weights_step_500_mlp.1.weight_frobenius_norm,,,,0.0017067942535504699,0.0017067942535504699,0.0001525181723991409,0.00014542703866027296,5.671149119734764e-05,5.671149119734764e-05
weights_step_500_mlp.1.weight_spectral_norm,,,,0.012077943421900272,0.012077943421900272,0.010349074378609657,0.009450274519622326,0.005867943167686462,0.005867943167686462
weights_step_500_mlp.1.weight_alpha,,,,0.004724299535155296,0.004724299535155296,0.001821161829866469,0.0034141235519200563,0.003907885402441025,0.003907885402441025
weights_step_500_mlp.1.weight_alpha_hat,,,,0.00741547392681241,0.00741547392681241,0.0037866898346692324,0.0035658814013004303,0.002556593855842948,0.002556593855842948
weights_step_500_mlp.2.weight_input_size,,,,0.0,0.0,0.0,0.0,0.0,0.0
weights_step_500_mlp.2.weight_output_size,,,,0.0,0.0,0.0,0.0,0.0,0.0
weights_step_500_mlp.2.weight_mean,,,,0.0017866059206426144,0.0017866059206426144,0.0009295642375946045,0.0007083111559040844,0.0006361266714520752,0.0006361266714520752
weights_step_500_mlp.2.weight_median,,,,0.004781844560056925,0.004781844560056925,0.002543305279687047,0.00042058120016008615,0.0013715000823140144,0.0013715000823140144
weights_step_500_mlp.2.weight_std,,,,0.0,0.0,0.0,0.0,0.0,0.0
weights_step_500_mlp.2.weight_max,,,,0.0010675315279513597,0.0010675315279513597,0.00034201962989754975,0.0012470238143578172,0.0002168695064028725,0.0002168695064028725
weights_step_500_mlp.2.weight_min,,,,0.010566872544586658,0.010566872544586658,0.006700517144054174,0.005239671561866999,0.009342211298644543,0.009342211298644543
weights_step_500_mlp.2.weight_var,,,,0.0,0.0,0.0,0.0,0.0,0.0
weights_step_500_mlp.2.weight_frobenius_norm,,,,0.00010133028263226151,0.00010133028263226151,0.00030177240842022,0.0001533008908154443,0.00011195519618922845,0.00011195519618922845
weights_step_500_mlp.2.weight_spectral_norm,,,,0.005141223315149546,0.005141223315149546,0.003289720043540001,0.0027916263788938522,0.0017423005774617195,0.0017423005774617195
weights_step_500_mlp.2.weight_alpha,,,,0.016002973541617393,0.016002973541617393,0.001766350120306015,0.0005222110194154084,0.0,0.0
weights_step_500_mlp.2.weight_alpha_hat,,,,0.00026103240088559687,0.00026103240088559687,0.0023601276334375143,0.0012868089834228158,0.0029081155080348253,0.0029081155080348253
weights_step_500_out.weight_input_size,,,,0.0,0.0,0.0,0.0,0.0,0.0
weights_step_500_out.weight_output_size,,,,0.0,0.0,0.0,0.0,0.0,0.0
weights_step_500_out.weight_mean,,,,0.005890851840376854,0.005890851840376854,0.0006388219189830124,0.00026569064357317984,0.0003130965924356133,0.0003130965924356133
weights_step_500_out.weight_median,,,,0.0022748128976672888,0.0022748128976672888,0.0023540949914604425,0.002528892597183585,0.00030326921842060983,0.00030326921842060983
weights_step_500_out.weight_std,,,,0.0019639325328171253,0.0019639325328171253,0.00124444963876158,0.002256984356790781,0.0010706440079957247,0.0010706440079957247
weights_step_500_out.weight_max,,,,0.0001271742512471974,0.0001271742512471974,0.0,0.0,0.00031031694379635155,0.00031031694379635155
weights_step_500_out.weight_min,,,,0.0016125085530802608,0.0016125085530802608,0.003965992946177721,0.009361417032778263,0.007428470999002457,0.007428470999002457
weights_step_500_out.weight_var,,,,0.0022717940155416727,0.0022717940155416727,0.0011482270201668143,0.0013197163352742791,0.0016039557522162795,0.0016039557522162795
weights_step_500_out.weight_frobenius_norm,,,,0.0006774137727916241,0.0006774137727916241,0.0007281568832695484,0.0007546531851403415,0.0018715636106207967,0.0018715636106207967
weights_step_500_out.weight_spectral_norm,,,,0.0007546453853137791,0.0007546453853137791,0.0007613536436110735,0.0005515526863746345,0.0004187110171187669,0.0004187110171187669
weights_step_500_out.weight_alpha,,,,0.01316651701927185,0.01316651701927185,0.008748701773583889,0.007096694782376289,0.008341783657670021,0.008341783657670021
weights_step_500_out.weight_alpha_hat,,,,0.0034282829146832228,0.0034282829146832228,0.002399892546236515,0.002412361791357398,0.0022885589860379696,0.0022885589860379696
weights_step_500_model_variance,,,,0.00017807197582442313,0.00017807197582442313,0.00012888226774521172,7.017287862254307e-05,4.315051774028689e-05,4.315051774028689e-05
weights_step_200_mlp.0.weight_input_size,,,,,,0.0,0.0,0.0,0.0
weights_step_200_mlp.0.weight_output_size,,,,,,0.0,0.0,0.0,0.0
weights_step_200_mlp.0.weight_mean,,,,,,0.0015302792889997363,0.0009900652803480625,0.0003746602451428771,0.0003746602451428771
weights_step_200_mlp.0.weight_median,,,,,,0.009661727584898472,0.007403327152132988,0.007734877523034811,0.007734877523034811
weights_step_200_mlp.0.weight_std,,,,,,0.0007310240180231631,0.000905497872736305,0.0006723669939674437,0.0006723669939674437
weights_step_200_mlp.0.weight_max,,,,,,0.0008122536237351596,0.0011061741970479488,0.000963197264354676,0.000963197264354676
weights_step_200_mlp.0.weight_min,,,,,,0.008020664565265179,0.007054954767227173,0.003989870194345713,0.003989870194345713
weights_step_200_mlp.0.weight_var,,,,,,0.0006078455480746925,0.0008403297979384661,0.0005542683647945523,0.0005542683647945523
weights_step_200_mlp.0.weight_frobenius_norm,,,,,,0.0001354273408651352,0.003421009285375476,0.00017863839457277209,0.00017863839457277209
weights_step_200_mlp.0.weight_spectral_norm,,,,,,0.001139834406785667,0.0005011170287616551,0.0002362831000937149,0.0002362831000937149
weights_step_200_mlp.0.weight_alpha,,,,,,0.0047129918821156025,0.004103632178157568,0.004025713540613651,0.004025713540613651
weights_step_200_mlp.0.weight_alpha_hat,,,,,,0.001651400700211525,0.0001726712944218889,0.0003112148551736027,0.0003112148551736027
weights_step_200_mlp.1.weight_input_size,,,,,,0.0,0.0,0.0,0.0
weights_step_200_mlp.1.weight_output_size,,,,,,0.0,0.0,0.0,0.0
weights_step_200_mlp.1.weight_mean,,,,,,0.0011327821994200349,0.001914045657031238,0.002393583534285426,0.002393583534285426
weights_step_200_mlp.1.weight_median,,,,,,0.0005587868508882821,0.00038249840144999325,0.0003269405278842896,0.0003269405278842896
weights_step_200_mlp.1.weight_std,,,,,,0.0,0.00028054582071490586,0.0,0.0
weights_step_200_mlp.1.weight_max,,,,,,0.0015898012788966298,0.001688751857727766,0.0018400894477963448,0.0018400894477963448
weights_step_200_mlp.1.weight_min,,,,,,0.001310950261540711,0.005269218236207962,0.004935508128255606,0.004935508128255606
weights_step_200_mlp.1.weight_var,,,,,,0.0,0.0,0.0,0.0
weights_step_200_mlp.1.weight_frobenius_norm,,,,,,0.0004773327091243118,0.0007625400903634727,0.0014115372905507684,0.0014115372905507684
weights_step_200_mlp.1.weight_spectral_norm,,,,,,0.006238862406462431,0.004483697470277548,0.0025851321406662464,0.0025851321406662464
weights_step_200_mlp.1.weight_alpha,,,,,,0.02487671934068203,0.026166433468461037,0.02679525874555111,0.02679525874555111
weights_step_200_mlp.1.weight_alpha_hat,,,,,,0.0023860179353505373,0.0021979184821248055,0.003558094846084714,0.003558094846084714
weights_step_200_mlp.2.weight_input_size,,,,,,0.0,0.0,0.0,0.0
weights_step_200_mlp.2.weight_output_size,,,,,,0.0,0.0,0.0,0.0
weights_step_200_mlp.2.weight_mean,,,,,,0.0052318815141916275,0.003377431770786643,0.001624064869247377,0.001624064869247377
weights_step_200_mlp.2.weight_median,,,,,,0.006261925678700209,0.006150071043521166,0.0018240887438878417,0.0018240887438878417
weights_step_200_mlp.2.weight_std,,,,,,0.0,0.0,0.0,0.0
weights_step_200_mlp.2.weight_max,,,,,,0.00013035394658800215,0.0001265863684238866,0.0060452488251030445,0.0060452488251030445
weights_step_200_mlp.2.weight_min,,,,,,0.004774047993123531,0.0025753069203346968,0.0,0.0
weights_step_200_mlp.2.weight_var,,,,,,1.0347244824515656e-05,0.0,0.0,0.0
weights_step_200_mlp.2.weight_frobenius_norm,,,,,,0.0016353725222870708,0.00167451286688447,0.0010744640603661537,0.0010744640603661537
weights_step_200_mlp.2.weight_spectral_norm,,,,,,0.00249665230512619,0.001943920273333788,0.002474893582984805,0.002474893582984805
weights_step_200_mlp.2.weight_alpha,,,,,,0.02654506079852581,0.02522922493517399,0.02786397375166416,0.02786397375166416
weights_step_200_mlp.2.weight_alpha_hat,,,,,,0.00023711069661658257,8.692210394656286e-05,0.0003625814861152321,0.0003625814861152321
weights_step_200_out.weight_input_size,,,,,,0.0,0.0,0.0,0.0
weights_step_200_out.weight_output_size,,,,,,0.0,0.0,0.0,0.0
weights_step_200_out.weight_mean,,,,,,0.002109343418851495,0.00038298696745187044,0.0002854830527212471,0.0002854830527212471
weights_step_200_out.weight_median,,,,,,0.00034247362054884434,0.000457454239949584,0.0005659392918460071,0.0005659392918460071
weights_step_200_out.weight_std,,,,,,0.00022820344020146877,0.0001830727414926514,0.0002060462284134701,0.0002060462284134701
weights_step_200_out.weight_max,,,,,,0.0008976398967206478,0.0009047486819326878,0.00081091612810269,0.00081091612810269
weights_step_200_out.weight_min,,,,,,5.143756789038889e-05,0.00043049282976426184,0.0018341559916734695,0.0018341559916734695
weights_step_200_out.weight_var,,,,,,0.0001775224372977391,0.00019495443848427385,0.00020887535356450826,0.00020887535356450826
weights_step_200_out.weight_frobenius_norm,,,,,,0.0008674766286276281,0.0002890974865294993,0.0008462602272629738,0.0008462602272629738
weights_step_200_out.weight_spectral_norm,,,,,,0.00011098559480160475,0.00011843615357065573,9.85926017165184e-05,9.85926017165184e-05
weights_step_200_out.weight_alpha,,,,,,0.0026468196883797646,0.003621673909947276,0.0032927740830928087,0.0032927740830928087
weights_step_200_out.weight_alpha_hat,,,,,,0.0018296443158760667,0.0015414628433063626,0.0024340208619832993,0.0024340208619832993
weights_step_200_model_variance,,,,,,0.0,1.4315824046207126e-05,0.0,0.0
weights_step_300_mlp.0.weight_input_size,,,,,,,0.0,0.0,0.0
weights_step_300_mlp.0.weight_output_size,,,,,,,0.0,0.0,0.0
weights_step_300_mlp.0.weight_mean,,,,,,,0.001449618604965508,0.001002783770672977,0.001002783770672977
weights_step_300_mlp.0.weight_median,,,,,,,0.004754120949655771,0.010038129985332489,0.010038129985332489
weights_step_300_mlp.0.weight_std,,,,,,,0.0008059777901507914,0.0010828949743881822,0.0010828949743881822
weights_step_300_mlp.0.weight_max,,,,,,,0.00034963502548635006,0.0004608556628227234,0.0004608556628227234
weights_step_300_mlp.0.weight_min,,,,,,,0.004873343743383884,0.01223481073975563,0.01223481073975563
weights_step_300_mlp.0.weight_var,,,,,,,0.00013304833555594087,5.589409192907624e-05,5.589409192907624e-05
weights_step_300_mlp.0.weight_frobenius_norm,,,,,,,0.00012051934754708782,8.564651216147467e-05,8.564651216147467e-05
weights_step_300_mlp.0.weight_spectral_norm,,,,,,,0.00797666609287262,0.0023858717177063227,0.0023858717177063227
weights_step_300_mlp.0.weight_alpha,,,,,,,0.0023501079995185137,0.003109991317614913,0.003109991317614913
weights_step_300_mlp.0.weight_alpha_hat,,,,,,,0.0007366673089563847,0.0005134785897098482,0.0005134785897098482
weights_step_300_mlp.1.weight_input_size,,,,,,,0.0,0.0,0.0
weights_step_300_mlp.1.weight_output_size,,,,,,,0.0,0.0,0.0
weights_step_300_mlp.1.weight_mean,,,,,,,0.001427529496140778,0.0016859829192981124,0.0016859829192981124
weights_step_300_mlp.1.weight_median,,,,,,,0.0011729284888133407,0.0011880354722961783,0.0011880354722961783
weights_step_300_mlp.1.weight_std,,,,,,,0.0,0.0006334203644655645,0.0006334203644655645
weights_step_300_mlp.1.weight_max,,,,,,,0.00030034533119760454,0.00012020183930872008,0.00012020183930872008
weights_step_300_mlp.1.weight_min,,,,,,,0.0023856249172240496,0.0005485214060172439,0.0005485214060172439
weights_step_300_mlp.1.weight_var,,,,,,,0.0,0.0,0.0
weights_step_300_mlp.1.weight_frobenius_norm,,,,,,,0.0,0.0003342040872666985,0.0003342040872666985
weights_step_300_mlp.1.weight_spectral_norm,,,,,,,0.009343914687633514,0.0065842741169035435,0.0065842741169035435
weights_step_300_mlp.1.weight_alpha,,,,,,,0.006210100371390581,0.0053383056074380875,0.0053383056074380875
weights_step_300_mlp.1.weight_alpha_hat,,,,,,,0.012553531676530838,0.011716100387275219,0.011716100387275219
weights_step_300_mlp.2.weight_input_size,,,,,,,0.0,0.0,0.0
weights_step_300_mlp.2.weight_output_size,,,,,,,0.0,0.0,0.0
weights_step_300_mlp.2.weight_mean,,,,,,,0.002354355761781335,0.0018396187806501985,0.0018396187806501985
